序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,135.036,3859.50,94.47,-3.37%,42.95%,13.022,2.20%,15.36
2,2026-04-20,134.590,8701.20,92.37,-3.27%,45.70%,13.022,4.95%,15.02
3,2026-04-17,134.522,4912.08,90.53,-3.25%,48.60%,13.022,2.81%,14.72
4,2026-04-16,133.901,4378.48,90.78,-3.13%,47.51%,13.022,2.51%,14.76
5,2026-04-15,133.047,3935.05,90.22,-2.96%,47.47%,13.022,2.27%,14.67
6,2026-04-14,133.396,5560.71,91.88,-3.02%,45.18%,13.022,3.21%,14.94
7,2026-04-13,132.186,2734.59,89.61,-2.78%,47.52%,13.022,1.59%,14.57
8,2026-04-10,133.050,2792.87,90.84,-2.95%,46.47%,13.022,1.60%,14.77
9,2026-04-09,133.700,5515.02,91.02,-3.07%,46.89%,13.022,3.16%,14.80
10,2026-04-08,134.868,5886.55,92.01,-3.30%,46.59%,13.022,3.35%,14.96
11,2026-04-07,132.989,4407.20,93.54,-2.93%,42.17%,13.022,2.55%,15.21
12,2026-04-03,131.543,4888.78,91.64,-2.63%,43.55%,13.022,2.85%,14.90
13,2026-04-02,132.161,5377.58,92.25,-2.75%,43.26%,13.022,3.13%,15.00
14,2026-04-01,132.875,10773.08,93.79,-2.89%,41.68%,13.022,6.25%,15.25
15,2026-03-31,129.561,4189.42,91.57,-2.22%,41.48%,13.022,2.47%,14.89
16,2026-03-30,130.006,5542.58,91.33,-2.31%,42.35%,13.022,3.26%,14.85
17,2026-03-27,130.947,6527.86,90.78,-2.50%,44.25%,13.022,3.82%,14.76
18,2026-03-26,130.513,3740.52,88.68,-2.41%,47.17%,13.022,2.20%,14.42
19,2026-03-25,131.937,5211.34,89.55,-2.69%,47.34%,13.022,3.03%,14.56
20,2026-03-24,131.442,6995.79,88.87,-2.59%,47.91%,13.022,4.14%,14.45
21,2026-03-23,129.153,6816.37,86.10,-2.12%,50.00%,13.022,4.07%,14.00
22,2026-03-20,130.153,8861.15,92.74,-2.32%,40.34%,13.022,5.21%,15.08
23,2026-03-19,131.875,7671.10,93.54,-2.67%,40.98%,13.022,4.46%,15.21
24,2026-03-18,133.276,4660.63,96.13,-2.94%,38.65%,13.022,2.70%,15.63
25,2026-03-17,132.987,5018.27,95.88,-2.88%,38.70%,13.022,2.87%,15.59
26,2026-03-16,135.307,7155.65,98.16,-3.33%,37.85%,13.022,4.10%,15.96
27,2026-03-13,135.025,6357.72,98.59,-3.27%,36.96%,13.022,3.59%,16.03
28,2026-03-12,136.209,4432.67,100.06,-3.49%,36.13%,13.022,2.48%,16.27
29,2026-03-11,137.223,3508.95,99.75,-3.68%,37.56%,13.022,1.96%,16.22
30,2026-03-10,137.607,3838.90,99.51,-3.75%,38.29%,13.022,2.14%,16.18
