序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,141.042,5130.62,97.91,-4.45%,44.05%,2.999,12.11%,12.64
2,2026-04-20,142.394,8166.85,100.93,-4.70%,41.08%,2.999,18.99%,13.03
3,2026-04-17,145.179,9144.26,106.66,-5.22%,36.11%,2.999,20.91%,13.77
4,2026-04-16,145.373,6039.10,109.84,-5.25%,32.35%,2.999,13.89%,14.18
5,2026-04-15,143.840,5156.85,107.75,-4.96%,33.50%,2.999,11.87%,13.91
6,2026-04-14,144.754,5386.35,109.84,-5.13%,31.79%,2.999,12.50%,14.18
7,2026-04-13,143.587,5706.33,109.06,-4.90%,31.66%,2.999,13.22%,14.08
8,2026-04-10,144.887,6472.41,111.93,-5.13%,29.45%,2.999,14.77%,14.45
9,2026-04-09,145.844,7116.83,111.39,-5.31%,30.94%,2.999,16.23%,14.38
10,2026-04-08,147.283,17690.69,114.25,-5.57%,28.91%,2.999,39.94%,14.75
11,2026-04-07,144.693,11382.22,110.69,-5.09%,30.72%,2.999,26.20%,14.29
12,2026-04-03,144.717,11960.14,111.85,-5.08%,29.38%,2.999,27.65%,14.44
13,2026-04-02,143.837,22757.24,114.41,-4.91%,25.72%,2.999,52.85%,14.77
14,2026-04-01,147.020,39042.41,118.28,-5.49%,24.30%,2.999,89.38%,15.27
15,2026-03-31,139.813,10723.89,107.51,-4.14%,30.04%,2.999,25.33%,13.88
16,2026-03-30,141.938,33802.68,112.94,-4.54%,25.68%,2.999,79.12%,14.58
17,2026-03-27,141.430,18719.52,107.36,-4.44%,31.74%,2.999,43.78%,13.86
18,2026-03-26,143.024,86711.24,110.92,-4.73%,28.94%,2.999,200.01%,14.32
19,2026-03-25,139.882,23052.52,100.85,-4.14%,38.70%,2.999,54.96%,13.02
20,2026-03-24,136.711,9869.15,95.35,-3.52%,43.37%,2.999,24.47%,12.31
21,2026-03-23,131.182,4283.85,86.68,-2.39%,51.35%,2.999,10.85%,11.19
22,2026-03-20,132.821,3930.55,90.78,-2.73%,46.31%,2.999,9.78%,11.72
23,2026-03-19,135.406,4092.38,94.81,-3.24%,42.82%,2.999,10.01%,12.24
24,2026-03-18,138.692,2339.19,98.22,-3.89%,41.21%,2.999,5.66%,12.68
25,2026-03-17,138.300,3189.53,99.23,-3.81%,39.38%,2.999,7.63%,12.81
26,2026-03-16,140.614,5443.72,102.87,-4.25%,36.70%,2.999,12.96%,13.28
27,2026-03-13,141.214,15356.99,104.26,-4.35%,35.44%,2.999,35.80%,13.46
28,2026-03-12,139.636,2620.37,100.54,-4.05%,38.88%,2.999,6.21%,12.98
29,2026-03-11,140.647,1587.35,100.93,-4.24%,39.35%,2.999,3.75%,13.03
30,2026-03-10,140.978,2198.63,100.78,-4.30%,39.89%,2.999,5.22%,13.01
