序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,140.827,1379.13,92.63,-8.05%,52.03%,4.498,2.18%,13.95
2,2026-04-20,141.437,1497.37,93.49,-8.21%,51.28%,4.498,2.35%,14.08
3,2026-04-17,141.476,2154.63,92.50,-8.19%,52.95%,4.498,3.39%,13.93
4,2026-04-16,141.051,3018.45,93.09,-8.07%,51.51%,4.498,4.78%,14.02
5,2026-04-15,139.384,3112.70,93.16,-7.60%,49.62%,4.498,4.95%,14.03
6,2026-04-14,138.700,2762.73,93.23,-7.40%,48.78%,4.498,4.45%,14.04
7,2026-04-13,137.433,2414.33,92.23,-7.04%,49.01%,4.498,3.90%,13.89
8,2026-04-10,138.014,2107.55,91.10,-7.18%,51.49%,4.498,3.37%,13.72
9,2026-04-09,138.900,2379.24,90.17,-7.42%,54.04%,4.498,3.79%,13.58
10,2026-04-08,140.393,6419.47,90.90,-7.82%,54.44%,4.498,10.19%,13.69
11,2026-04-07,135.459,1479.72,87.25,-6.44%,55.25%,4.498,2.43%,13.14
12,2026-04-03,134.699,1359.44,86.65,-6.20%,55.45%,4.498,2.25%,13.05
13,2026-04-02,134.300,2132.17,88.18,-6.07%,52.30%,4.498,3.52%,13.28
14,2026-04-01,135.981,2605.95,89.44,-6.55%,52.03%,4.498,4.29%,13.47
15,2026-03-31,132.635,2907.49,87.65,-5.58%,51.32%,4.498,4.85%,13.20
16,2026-03-30,133.980,2237.64,87.65,-5.96%,52.86%,4.498,3.71%,13.20
17,2026-03-27,134.650,2664.23,88.25,-6.13%,52.58%,4.498,4.39%,13.29
18,2026-03-26,134.145,1263.46,88.71,-5.98%,51.21%,4.498,2.08%,13.36
19,2026-03-25,136.348,2718.73,89.58,-6.60%,52.22%,4.498,4.44%,13.49
20,2026-03-24,134.800,3929.08,88.91,-6.16%,51.61%,4.498,6.55%,13.39
21,2026-03-23,132.596,2738.31,88.85,-5.52%,49.24%,4.498,4.57%,13.38
22,2026-03-20,135.000,2063.04,94.09,-6.19%,43.48%,4.498,3.37%,14.17
23,2026-03-19,135.908,2274.77,95.55,-6.43%,42.24%,4.498,3.71%,14.39
24,2026-03-18,138.805,3243.37,98.47,-7.22%,40.96%,4.498,5.24%,14.83
25,2026-03-17,137.195,2562.89,98.01,-6.78%,39.98%,4.498,4.10%,14.76
26,2026-03-16,140.230,2949.03,99.40,-7.59%,41.07%,4.498,4.71%,14.97
27,2026-03-13,140.231,2014.98,100.33,-7.56%,39.77%,4.498,3.17%,15.11
28,2026-03-12,142.227,2822.68,101.53,-8.08%,40.09%,4.498,4.39%,15.29
29,2026-03-11,143.494,1246.99,101.20,-8.39%,41.80%,4.498,1.93%,15.24
30,2026-03-10,144.447,3722.39,101.33,-8.63%,42.55%,4.498,5.75%,15.26
