序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,141.340,3487.47,106.70,-4.67%,32.47%,9.890,2.48%,8.76
2,2026-05-20,143.160,5075.72,110.23,-4.95%,29.87%,9.890,3.58%,9.05
3,2026-05-19,143.744,5909.51,112.06,-5.03%,28.28%,9.890,4.18%,9.20
4,2026-05-18,143.458,4333.34,111.08,-4.99%,29.14%,9.890,3.06%,9.12
5,2026-05-15,143.801,4430.67,112.06,-5.03%,28.33%,9.890,3.11%,9.20
6,2026-05-14,145.024,3723.90,113.28,-5.21%,28.03%,9.890,2.58%,9.30
7,2026-05-13,147.889,5052.37,114.74,-5.63%,28.89%,9.890,3.49%,9.42
8,2026-05-12,146.340,4004.15,115.10,-5.40%,27.14%,9.890,2.74%,9.45
9,2026-05-11,149.510,4551.60,118.15,-5.86%,26.54%,9.890,3.07%,9.70
10,2026-05-08,150.032,4277.01,117.78,-5.92%,27.38%,9.890,2.88%,9.67
11,2026-05-07,149.293,4462.88,116.44,-5.81%,28.21%,9.890,3.00%,9.56
12,2026-05-06,149.939,7639.58,118.15,-5.90%,26.91%,9.890,5.16%,9.70
13,2026-04-30,149.700,2713.89,117.17,-5.85%,27.76%,9.890,1.83%,9.62
14,2026-04-29,150.221,3184.11,117.17,-5.92%,28.20%,9.890,2.14%,9.62
15,2026-04-28,148.973,3166.04,114.25,-5.74%,30.39%,9.890,2.13%,9.38
16,2026-04-27,150.163,4046.92,115.10,-5.90%,30.46%,9.890,2.74%,9.45
17,2026-04-24,148.398,3431.36,114.01,-5.64%,30.17%,9.890,2.35%,9.36
18,2026-04-23,147.828,4604.95,113.52,-5.56%,30.22%,9.890,3.14%,9.32
19,2026-04-22,149.926,3221.04,117.91,-5.85%,27.16%,9.890,2.18%,9.68
20,2026-04-21,147.763,3794.65,115.59,-5.54%,27.83%,9.890,2.59%,9.49
21,2026-04-20,148.636,4290.52,115.10,-5.66%,29.13%,9.890,2.91%,9.45
22,2026-04-17,149.595,2946.51,118.76,-5.79%,25.97%,9.890,1.99%,9.75
23,2026-04-16,149.549,3144.12,118.15,-5.78%,26.58%,9.890,2.14%,9.70
24,2026-04-15,147.713,3964.91,118.15,-5.51%,25.02%,9.890,2.71%,9.70
25,2026-04-14,147.359,3649.11,118.39,-5.46%,24.47%,9.890,2.52%,9.72
26,2026-04-13,146.171,3333.17,117.17,-5.28%,24.75%,9.890,2.31%,9.62
27,2026-04-10,146.342,3804.62,116.93,-5.30%,25.15%,9.890,2.61%,9.60
28,2026-04-09,147.450,3060.27,117.05,-5.45%,25.97%,9.890,2.09%,9.61
29,2026-04-08,148.208,6288.30,117.42,-5.56%,26.22%,9.890,4.31%,9.64
30,2026-04-07,144.421,4159.07,116.44,-5.01%,24.03%,9.890,2.91%,9.56
