序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,154.415,4573.32,135.71,-13.07%,13.78%,18.638,1.60%,6.08
2,2026-02-12,154.377,3493.01,137.95,-13.04%,11.91%,18.638,1.22%,6.18
3,2026-02-11,153.878,6092.03,138.62,-12.89%,11.01%,18.638,2.12%,6.21
4,2026-02-10,154.707,9383.01,138.62,-13.10%,11.61%,18.638,3.25%,6.21
5,2026-02-09,155.312,20028.05,139.51,-13.24%,11.33%,18.638,6.87%,6.25
6,2026-02-06,156.144,12492.35,138.62,-13.42%,12.64%,18.638,4.32%,6.21
7,2026-02-05,154.035,33120.68,139.51,-12.84%,10.41%,18.638,11.38%,6.25
8,2026-02-04,154.090,11341.84,138.62,-12.84%,11.16%,18.638,3.97%,6.21
9,2026-02-03,154.949,14733.17,136.38,-13.05%,13.61%,18.638,5.19%,6.11
10,2026-02-02,149.134,22919.94,134.15,-11.45%,11.17%,18.638,8.15%,6.01
11,2026-01-30,157.688,20606.16,141.52,-13.70%,11.43%,18.638,7.08%,6.34
12,2026-01-29,159.500,21707.34,141.30,-14.15%,12.88%,18.638,7.23%,6.33
13,2026-01-28,161.911,10501.24,143.75,-14.73%,12.63%,18.638,3.52%,6.44
14,2026-01-27,159.970,11273.80,141.52,-14.23%,13.04%,18.638,3.82%,6.34
15,2026-01-26,159.122,23225.16,143.53,-14.00%,10.87%,18.638,7.79%,6.43
16,2026-01-23,163.462,16464.37,143.08,-15.02%,14.24%,18.638,5.43%,6.41
17,2026-01-22,160.317,21899.65,143.08,-14.23%,12.05%,18.638,7.37%,6.41
18,2026-01-21,157.885,11878.98,139.51,-13.61%,13.17%,18.638,4.04%,6.25
19,2026-01-20,157.993,8754.24,138.37,-13.62%,14.19%,18.638,2.97%,6.60
20,2026-01-19,158.217,17380.79,138.37,-13.66%,14.35%,18.638,5.90%,6.60
21,2026-01-16,156.366,13015.16,135.64,-13.14%,15.28%,18.638,4.43%,6.47
22,2026-01-15,157.300,8163.35,135.85,-13.36%,15.79%,18.638,2.79%,6.48
23,2026-01-14,158.027,9525.97,135.22,-13.53%,16.87%,18.638,3.25%,6.45
24,2026-01-13,155.839,10030.18,134.17,-12.96%,16.15%,18.638,3.42%,6.40
25,2026-01-12,157.248,10916.49,134.80,-13.30%,16.65%,18.638,3.72%,6.43
26,2026-01-09,155.323,6399.98,133.54,-12.77%,16.31%,18.638,2.24%,6.37
27,2026-01-08,152.808,8658.60,133.33,-12.10%,14.61%,18.638,3.04%,6.36
28,2026-01-07,151.185,8475.70,132.50,-11.65%,14.11%,18.638,3.01%,6.32
29,2026-01-06,150.659,11085.95,132.70,-11.50%,13.53%,18.638,3.96%,6.33
30,2026-01-05,148.900,9446.52,131.87,-11.01%,12.92%,18.638,3.41%,6.29
