序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,144.092,24810.91,122.88,-14.56%,17.26%,9.992,17.13%,21.32
2,2026-01-19,143.961,79988.59,123.17,-14.47%,16.88%,9.992,54.38%,21.37
3,2026-01-16,140.616,11617.57,115.68,-12.87%,21.56%,9.992,8.19%,20.07
4,2026-01-15,140.564,18339.43,116.02,-12.82%,21.15%,9.992,12.98%,20.13
5,2026-01-14,143.736,53747.34,123.52,-14.23%,16.37%,9.992,37.24%,21.43
6,2026-01-13,138.359,10812.35,112.28,-11.74%,23.23%,9.992,7.76%,19.48
7,2026-01-12,140.974,9363.63,113.95,-12.94%,23.72%,9.992,6.66%,19.77
8,2026-01-09,139.405,7736.65,113.37,-12.14%,22.96%,9.992,5.56%,19.67
9,2026-01-08,138.141,8103.40,112.10,-11.53%,23.23%,9.992,5.85%,19.45
10,2026-01-07,137.707,10873.91,111.07,-11.30%,23.99%,9.992,7.92%,19.27
11,2026-01-06,135.222,7364.64,106.86,-10.08%,26.54%,9.992,5.43%,18.54
12,2026-01-05,135.807,5977.42,106.92,-10.35%,27.02%,9.992,4.41%,18.55
13,2025-12-31,134.168,3931.04,105.99,-9.46%,26.58%,9.992,2.93%,18.39
14,2025-12-30,134.108,8659.87,105.42,-9.41%,27.22%,9.992,6.46%,18.29
15,2025-12-29,132.961,3588.06,103.34,-8.83%,28.66%,9.992,2.69%,17.93
16,2025-12-26,134.378,9264.82,105.19,-9.47%,27.75%,9.992,6.93%,18.25
17,2025-12-25,134.253,8219.63,105.36,-9.39%,27.42%,9.992,6.17%,18.28
18,2025-12-24,132.297,6228.58,103.69,-8.42%,27.59%,9.992,4.73%,17.99
19,2025-12-23,131.098,4995.79,102.25,-7.81%,28.22%,9.992,3.80%,17.74
20,2025-12-22,132.269,7701.63,104.04,-8.37%,27.14%,9.992,5.82%,18.05
21,2025-12-19,132.204,10280.87,106.11,-8.29%,24.59%,9.992,7.80%,18.41
22,2025-12-18,131.012,5635.13,103.06,-7.69%,27.13%,9.992,4.28%,17.88
23,2025-12-17,131.985,9912.22,106.34,-8.16%,24.12%,9.992,7.52%,18.45
24,2025-12-16,132.309,22620.22,110.32,-8.30%,19.94%,9.992,17.23%,19.14
25,2025-12-15,130.150,4116.14,100.29,-7.22%,29.78%,9.992,3.15%,17.40
26,2025-12-12,130.504,9122.95,102.31,-7.35%,27.56%,9.992,6.96%,17.75
27,2025-12-11,128.852,2790.22,97.41,-6.51%,32.28%,9.992,2.16%,16.90
28,2025-12-10,128.564,1188.92,95.56,-6.36%,34.53%,9.992,0.93%,16.58
29,2025-12-09,128.358,1646.85,96.66,-6.24%,32.80%,9.992,1.28%,16.77
30,2025-12-08,129.236,2483.52,97.58,-6.67%,32.44%,9.992,1.92%,16.93
