序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,130.498,2989.42,87.13,-3.81%,49.78%,5.041,4.56%,45.49
2,2026-03-19,130.471,3502.70,87.05,-3.80%,49.88%,5.041,5.32%,45.45
3,2026-03-18,131.973,3139.96,87.65,-4.26%,50.57%,5.041,4.76%,45.76
4,2026-03-17,130.112,2972.83,86.48,-3.68%,50.46%,5.041,4.51%,45.15
5,2026-03-16,132.389,3422.44,87.88,-4.38%,50.65%,5.041,5.16%,45.88
6,2026-03-13,131.917,3176.86,86.17,-4.22%,53.09%,5.041,4.75%,44.99
7,2026-03-12,132.900,4322.02,86.02,-4.52%,54.50%,5.041,6.45%,44.91
8,2026-03-11,132.086,1177.90,80.98,-4.26%,63.11%,5.041,1.77%,42.28
9,2026-03-10,132.000,1487.01,81.27,-4.23%,62.43%,5.041,2.24%,42.43
10,2026-03-09,131.397,2214.09,80.33,-4.04%,63.57%,5.041,3.36%,41.94
11,2026-03-06,131.800,1951.42,80.77,-4.15%,63.18%,5.041,2.95%,42.17
12,2026-03-05,131.312,1577.21,80.04,-4.00%,64.05%,5.041,2.38%,41.79
13,2026-03-04,131.017,2153.28,79.16,-3.90%,65.51%,5.041,3.26%,41.33
14,2026-03-03,131.657,2300.22,80.66,-4.10%,63.23%,5.041,3.45%,42.11
15,2026-03-02,132.968,2038.94,81.41,-4.49%,63.32%,5.041,3.04%,42.49
16,2026-02-27,133.644,1591.65,83.96,-4.67%,59.17%,5.041,2.37%,43.82
17,2026-02-26,133.626,1720.52,83.94,-4.66%,59.19%,5.041,2.55%,43.81
18,2026-02-25,134.920,1574.46,84.88,-5.04%,58.95%,5.041,2.31%,44.30
19,2026-02-24,135.025,1792.57,85.27,-5.06%,58.36%,5.041,2.63%,44.50
20,2026-02-13,134.880,2805.38,84.90,-4.96%,58.87%,5.041,4.13%,44.31
21,2026-02-12,134.500,1450.70,85.94,-4.84%,56.51%,5.041,2.14%,44.85
22,2026-02-11,134.554,2431.21,86.51,-4.85%,55.53%,5.041,3.59%,45.15
23,2026-02-10,134.000,2649.64,86.13,-4.69%,55.58%,5.041,3.93%,44.95
24,2026-02-09,133.656,2884.91,85.97,-4.58%,55.46%,5.041,4.30%,44.87
25,2026-02-06,132.566,2545.19,85.23,-4.25%,55.54%,5.041,3.81%,44.48
26,2026-02-05,132.499,3067.55,85.80,-4.23%,54.42%,5.041,4.61%,44.78
27,2026-02-04,131.698,2900.66,84.27,-3.99%,56.28%,5.041,4.38%,43.98
28,2026-02-03,130.944,4111.31,82.89,-3.76%,57.97%,5.041,6.24%,43.26
29,2026-02-02,129.636,3741.28,82.64,-3.37%,56.87%,5.041,5.71%,43.13
30,2026-01-30,130.834,5256.33,82.97,-3.71%,57.70%,5.041,7.91%,43.30
