序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,104.421,71801.64,98.01,3.01%,6.54%,21.319,31.58%,2.96
2,2026-03-19,108.117,237509.40,108.94,1.71%,-0.76%,21.319,98.88%,3.29
3,2026-03-18,113.285,413444.08,120.20,0.01%,-5.75%,21.890,165.26%,3.63
4,2026-03-17,111.992,114695.08,109.27,0.42%,2.49%,24.831,41.46%,3.30
5,2026-03-16,109.317,74581.18,99.34,1.30%,10.05%,24.990,27.52%,3.00
6,2026-03-13,105.048,50587.17,90.40,2.76%,16.21%,24.990,19.36%,2.73
7,2026-03-12,104.372,52968.56,82.12,3.00%,27.10%,24.990,20.23%,2.48
8,2026-03-11,101.566,12114.07,74.50,4.01%,36.32%,24.990,4.78%,2.25
9,2026-03-10,101.582,15126.54,74.50,4.00%,36.35%,24.990,5.94%,2.25
10,2026-03-09,101.560,26907.10,75.83,4.00%,33.94%,24.990,10.53%,2.29
11,2026-03-06,104.483,19949.84,76.49,2.94%,36.60%,24.990,7.69%,2.31
12,2026-03-05,103.768,16712.38,72.85,3.19%,42.45%,24.990,6.43%,2.20
13,2026-03-04,102.594,16605.21,70.53,3.61%,45.46%,24.990,6.49%,2.13
14,2026-03-03,101.930,40033.92,72.52,3.85%,40.56%,24.990,15.53%,2.19
15,2026-03-02,107.146,31510.57,76.82,2.01%,39.47%,24.990,11.80%,2.32
16,2026-02-27,107.365,22383.22,75.83,1.93%,41.59%,24.990,8.33%,2.29
17,2026-02-26,108.751,41290.73,78.48,1.47%,38.58%,24.990,15.12%,2.37
18,2026-02-25,113.493,32782.83,86.42,-0.06%,31.32%,24.990,11.52%,2.61
19,2026-02-24,114.014,23550.93,85.10,-0.22%,33.98%,24.990,8.30%,2.57
20,2026-02-13,111.624,17855.02,79.47,0.52%,40.46%,24.990,6.34%,2.40
21,2026-02-12,114.641,18847.01,88.08,-0.41%,30.16%,24.990,6.56%,2.66
22,2026-02-11,115.143,68761.33,91.06,-0.56%,26.45%,24.990,23.84%,2.75
23,2026-02-10,111.933,10747.29,85.10,0.43%,31.53%,24.990,3.84%,2.57
24,2026-02-09,113.031,20408.68,87.42,0.08%,29.30%,24.990,7.23%,2.64
25,2026-02-06,111.032,16296.54,84.77,0.71%,30.98%,24.990,5.88%,2.56
26,2026-02-05,109.015,9485.48,82.78,1.35%,31.69%,24.990,3.47%,2.50
27,2026-02-04,110.718,11073.63,83.78,0.80%,32.16%,24.990,4.03%,2.53
28,2026-02-03,109.620,18710.89,82.45,1.15%,32.95%,24.990,6.90%,2.49
29,2026-02-02,106.495,16803.42,79.80,2.17%,33.45%,24.990,6.23%,2.41
30,2026-01-30,109.911,18935.40,84.44,1.06%,30.17%,24.990,6.87%,2.55
