序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,147.705,8968.04,119.04,-11.17%,24.09%,9.999,6.07%,22.20
2,2026-04-20,147.890,13390.79,117.16,-11.21%,26.23%,9.999,9.09%,21.85
3,2026-04-17,145.300,7999.66,111.53,-10.37%,30.28%,9.999,5.54%,20.80
4,2026-04-16,144.498,7808.29,109.87,-10.11%,31.52%,9.999,5.43%,20.49
5,2026-04-15,141.819,9331.46,108.47,-9.24%,30.74%,9.999,6.56%,20.23
6,2026-04-14,142.812,5823.64,109.06,-9.07%,30.95%,9.999,4.11%,20.34
7,2026-04-13,139.786,4468.00,107.94,-8.06%,29.51%,9.999,3.18%,20.13
8,2026-04-10,141.915,5768.26,110.03,-8.73%,28.98%,9.999,4.04%,20.52
9,2026-04-09,141.407,7259.52,107.83,-8.55%,31.14%,9.999,5.12%,20.11
10,2026-04-08,142.175,11925.59,109.54,-8.79%,29.79%,9.999,8.43%,20.43
11,2026-04-07,136.927,4748.92,103.70,-7.03%,32.04%,9.999,3.46%,19.34
12,2026-04-03,136.476,5694.44,103.00,-6.84%,32.50%,9.999,4.16%,19.21
13,2026-04-02,136.660,7366.94,104.88,-6.90%,30.30%,9.999,5.37%,19.56
14,2026-04-01,138.753,11726.99,107.02,-7.59%,29.65%,9.999,8.50%,19.96
15,2026-03-31,134.979,10190.01,105.26,-6.30%,28.24%,9.999,7.50%,19.63
16,2026-03-30,136.621,10743.66,107.56,-6.86%,27.02%,9.999,7.85%,20.06
17,2026-03-27,137.306,6029.08,105.31,-7.06%,30.38%,9.999,4.38%,19.64
18,2026-03-26,137.023,5781.70,104.72,-6.95%,30.85%,9.999,4.19%,19.53
19,2026-03-25,139.495,10973.78,106.54,-7.77%,30.93%,9.999,7.90%,19.87
20,2026-03-24,137.999,14131.06,105.36,-7.26%,30.98%,9.999,10.45%,19.65
21,2026-03-23,132.198,15050.98,102.90,-5.27%,28.48%,9.999,11.35%,19.19
22,2026-03-20,134.817,10365.23,107.94,-6.15%,24.90%,9.999,7.64%,20.13
23,2026-03-19,136.766,12013.61,110.62,-6.81%,23.64%,9.999,8.79%,20.63
24,2026-03-18,140.312,9122.84,114.42,-7.96%,22.63%,9.999,6.59%,21.34
25,2026-03-17,136.997,6103.74,113.08,-6.87%,21.15%,9.999,4.40%,21.09
26,2026-03-16,140.502,7534.24,116.52,-8.00%,20.59%,9.999,5.41%,21.73
27,2026-03-13,139.506,11513.76,118.55,-7.65%,17.67%,9.999,8.19%,22.11
28,2026-03-12,142.961,7918.88,119.30,-8.73%,19.83%,9.999,5.54%,22.25
29,2026-03-11,143.958,7659.79,121.07,-9.03%,18.90%,9.999,5.34%,22.58
30,2026-03-10,144.300,11179.72,120.64,-9.12%,19.61%,9.999,7.85%,22.50
