序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,128.365,2640.95,80.14,-3.72%,60.18%,9.951,2.06%,8.19
2,2026-04-20,128.668,3040.87,79.55,-3.78%,61.75%,9.951,2.37%,8.13
3,2026-04-17,129.000,3214.87,79.94,-3.84%,61.37%,9.951,2.51%,8.17
4,2026-04-16,128.863,3650.53,80.24,-3.81%,60.61%,9.951,2.85%,8.20
5,2026-04-15,128.000,3457.77,80.14,-3.63%,59.73%,9.951,2.71%,8.19
6,2026-04-14,128.093,2652.79,80.43,-3.64%,59.26%,9.951,2.10%,8.22
7,2026-04-13,126.946,3131.31,79.75,-3.40%,59.19%,9.951,2.47%,8.15
8,2026-04-10,127.682,6804.02,80.72,-3.55%,58.17%,9.951,5.32%,8.25
9,2026-04-09,128.699,4954.06,81.21,-3.75%,58.47%,9.951,3.87%,8.30
10,2026-04-08,128.993,7738.63,82.88,-3.81%,55.64%,9.951,6.05%,8.47
11,2026-04-07,126.419,4722.47,81.31,-3.28%,55.48%,9.951,3.75%,8.31
12,2026-04-03,126.200,5060.71,80.33,-3.22%,57.10%,9.951,4.02%,8.21
13,2026-04-02,125.976,6510.19,81.80,-3.17%,54.00%,9.951,5.18%,8.36
14,2026-04-01,126.400,10839.43,82.09,-3.26%,53.97%,9.951,8.63%,8.39
15,2026-03-31,124.378,10824.94,83.86,-2.83%,48.32%,9.951,8.68%,8.57
16,2026-03-30,124.202,4248.22,79.94,-2.79%,55.37%,9.951,3.43%,8.17
17,2026-03-27,125.549,5268.28,80.14,-3.07%,56.67%,9.951,4.20%,8.19
18,2026-03-26,126.002,9041.38,82.19,-3.16%,53.30%,9.951,7.17%,8.40
19,2026-03-25,126.600,23513.27,83.46,-3.28%,51.68%,9.951,18.56%,8.53
20,2026-03-24,123.938,4184.58,75.83,-2.73%,63.44%,9.951,3.44%,7.75
21,2026-03-23,121.438,4038.96,73.39,-2.19%,65.48%,9.951,3.33%,7.50
22,2026-03-20,123.372,3275.69,77.89,-2.60%,58.40%,9.951,2.65%,7.96
23,2026-03-19,124.785,4113.95,79.75,-2.89%,56.48%,9.951,3.30%,8.15
24,2026-03-18,127.100,4121.95,81.21,-3.37%,56.50%,9.951,3.29%,8.30
25,2026-03-17,125.917,4448.95,81.90,-3.12%,53.75%,9.951,3.53%,8.37
26,2026-03-16,126.980,3020.09,82.09,-3.34%,54.68%,9.951,2.40%,8.39
27,2026-03-13,127.536,4261.65,83.46,-3.45%,52.80%,9.951,3.34%,8.53
28,2026-03-12,128.500,3984.39,83.27,-3.64%,54.32%,9.951,3.10%,8.51
29,2026-03-11,129.238,3746.70,83.37,-3.78%,55.02%,9.951,2.91%,8.52
30,2026-03-10,128.996,3553.50,82.19,-3.73%,56.95%,9.951,2.78%,8.40
