序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,248.833,44951.09,166.26,-13.17%,49.66%,15.000,11.84%,50.66
2,2026-01-15,249.368,79737.21,158.98,-13.20%,56.86%,15.000,21.76%,48.44
3,2026-01-14,236.796,84008.91,150.21,-12.39%,57.64%,15.000,23.44%,45.77
4,2026-01-13,225.326,24434.73,143.65,-11.61%,56.86%,15.000,7.22%,43.77
5,2026-01-12,231.192,43370.25,150.02,-12.01%,54.11%,15.000,12.59%,45.71
6,2026-01-09,220.427,33136.65,146.90,-11.24%,50.05%,15.000,9.99%,44.76
7,2026-01-08,215.195,34411.49,144.08,-10.86%,49.36%,15.000,10.65%,43.90
8,2026-01-07,209.190,58812.71,136.53,-10.41%,53.22%,15.000,18.45%,41.60
9,2026-01-06,202.165,31923.75,134.13,-9.86%,50.72%,15.000,10.73%,40.87
10,2026-01-05,201.149,26475.05,142.01,-9.78%,41.65%,15.000,8.84%,43.27
11,2025-12-31,190.764,9889.23,137.02,-8.91%,39.22%,15.000,3.44%,41.75
12,2025-12-30,194.633,14448.18,141.68,-9.22%,37.37%,15.000,4.96%,43.17
13,2025-12-29,193.493,14322.52,140.76,-9.12%,37.46%,15.000,4.94%,42.89
14,2025-12-26,193.902,25164.55,141.32,-9.15%,37.21%,15.000,8.55%,43.06
15,2025-12-25,194.898,14112.20,139.22,-9.22%,39.99%,15.000,4.83%,42.42
16,2025-12-24,192.515,15240.61,137.81,-9.02%,39.70%,15.000,5.24%,41.99
17,2025-12-23,190.466,13107.82,133.54,-8.85%,42.63%,15.000,4.60%,40.69
18,2025-12-22,190.030,19723.82,134.62,-8.81%,41.16%,15.000,6.94%,41.02
19,2025-12-19,185.241,15830.99,132.56,-8.39%,39.74%,15.000,5.65%,40.39
20,2025-12-18,187.864,14121.74,136.66,-8.61%,37.47%,15.000,4.98%,41.64
21,2025-12-17,189.899,24040.38,139.51,-8.78%,36.11%,15.000,8.54%,42.51
22,2025-12-16,186.274,21754.66,136.86,-8.46%,36.11%,15.000,7.76%,41.70
23,2025-12-15,193.294,20976.42,144.57,-9.05%,33.70%,15.000,7.22%,44.05
24,2025-12-12,195.194,44621.11,144.93,-9.19%,34.68%,15.000,15.29%,44.16
25,2025-12-11,190.398,25910.40,136.95,-8.79%,39.02%,15.000,9.04%,41.73
26,2025-12-10,188.131,24360.36,137.64,-8.60%,36.68%,15.000,8.66%,41.94
27,2025-12-09,185.068,7990.68,136.53,-8.33%,35.55%,15.000,2.88%,41.60
28,2025-12-08,185.509,17362.98,137.87,-8.37%,34.55%,15.000,6.21%,42.01
29,2025-12-05,185.819,53920.95,134.23,-8.38%,38.43%,15.000,19.64%,40.90
30,2025-12-04,176.080,16447.74,126.22,-7.51%,39.50%,15.000,6.22%,38.46
