序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,139.589,35363.36,130.80,-7.61%,6.72%,30.297,8.29%,19.28
2,2026-03-19,140.234,19605.59,123.81,-7.76%,13.26%,30.297,4.59%,18.25
3,2026-03-18,141.366,18116.91,123.07,-8.03%,14.87%,30.297,4.24%,18.14
4,2026-03-17,140.053,27145.07,121.57,-7.70%,15.20%,30.297,6.34%,17.92
5,2026-03-16,139.883,13426.57,116.21,-7.65%,20.37%,30.297,3.17%,17.13
6,2026-03-13,140.422,10546.46,118.52,-7.76%,18.48%,30.297,2.45%,17.47
7,2026-03-12,142.803,9148.50,120.83,-8.34%,18.19%,30.297,2.11%,17.81
8,2026-03-11,144.068,14332.93,121.30,-8.63%,18.77%,30.297,3.27%,17.88
9,2026-03-10,144.215,12802.66,120.22,-8.66%,19.96%,30.297,2.95%,17.72
10,2026-03-09,143.126,16381.78,118.18,-8.39%,21.11%,30.297,3.81%,17.42
11,2026-03-06,142.424,8531.52,116.08,-8.20%,22.70%,30.297,1.98%,17.11
12,2026-03-05,142.845,8212.67,116.62,-8.29%,22.49%,30.297,1.89%,17.19
13,2026-03-04,143.395,18536.17,119.27,-8.41%,20.23%,30.297,4.28%,17.58
14,2026-03-03,142.806,12838.48,119.67,-8.26%,19.33%,30.297,2.95%,17.64
15,2026-03-02,144.923,12353.41,123.61,-8.76%,17.24%,30.297,2.82%,18.22
16,2026-02-27,144.323,17161.90,122.80,-8.59%,17.53%,30.297,3.94%,18.10
17,2026-02-26,143.618,15524.27,120.49,-8.42%,19.20%,30.297,3.55%,17.76
18,2026-02-25,146.009,21261.46,123.75,-8.97%,17.99%,30.297,4.79%,18.24
19,2026-02-24,145.600,15666.01,123.13,-8.86%,18.24%,30.297,3.57%,18.15
20,2026-02-13,142.673,13948.05,122.39,-8.09%,16.57%,30.297,3.22%,18.04
21,2026-02-12,143.586,19112.61,126.93,-8.30%,13.12%,30.297,4.41%,18.71
22,2026-02-11,142.025,26658.13,127.61,-7.92%,11.29%,30.297,6.18%,18.81
23,2026-02-10,143.982,27704.37,130.46,-8.37%,10.36%,30.297,6.28%,19.23
24,2026-02-09,147.919,36639.23,132.29,-9.26%,11.81%,30.297,8.16%,19.50
25,2026-02-06,146.334,22339.70,125.37,-8.88%,16.72%,30.297,5.03%,18.48
26,2026-02-05,146.395,27299.60,126.19,-8.88%,16.01%,30.297,6.21%,18.60
27,2026-02-04,149.514,56148.21,135.69,-9.57%,10.19%,30.297,12.32%,20.00
28,2026-02-03,153.870,74626.37,126.87,-10.49%,21.29%,30.297,16.45%,18.70
29,2026-02-02,143.945,20819.18,115.33,-8.30%,24.81%,30.297,4.75%,17.00
30,2026-01-30,145.244,27171.60,115.40,-8.57%,25.86%,30.297,6.10%,17.01
