序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,160.304,5045.67,140.40,-6.38%,14.18%,4.867,6.48%,14.18
2,2026-04-20,161.170,6457.35,140.50,-6.48%,14.72%,4.867,8.21%,14.19
3,2026-04-17,160.260,10421.44,140.30,-6.36%,14.23%,4.867,13.25%,14.17
4,2026-04-16,161.541,37123.55,141.49,-6.50%,14.18%,4.867,47.89%,14.29
5,2026-04-15,153.201,13088.56,133.47,-5.52%,14.79%,4.867,17.42%,13.48
6,2026-04-14,156.583,12012.42,137.13,-5.93%,14.19%,4.867,15.88%,13.85
7,2026-04-13,154.500,13376.34,134.36,-5.68%,14.99%,4.867,17.79%,13.57
8,2026-04-10,155.200,16706.43,131.88,-5.75%,17.68%,4.867,21.90%,13.32
9,2026-04-09,156.555,10261.18,129.21,-5.91%,21.17%,4.867,13.46%,13.05
10,2026-04-08,159.073,16150.54,130.99,-6.20%,21.44%,4.867,21.14%,13.23
11,2026-04-07,151.333,10242.98,127.03,-5.28%,19.13%,4.867,13.88%,12.83
12,2026-04-03,150.660,17524.92,123.17,-5.18%,22.32%,4.867,23.86%,12.44
13,2026-04-02,152.500,13011.47,128.52,-5.40%,18.66%,4.867,17.30%,12.98
14,2026-04-01,159.358,14567.82,130.99,-6.21%,21.66%,4.867,18.80%,13.23
15,2026-03-31,158.000,15822.90,129.41,-6.05%,22.10%,4.867,20.60%,13.07
16,2026-03-30,160.590,9615.80,133.56,-6.34%,20.23%,4.867,12.16%,13.49
17,2026-03-27,165.900,19530.10,135.64,-6.92%,22.31%,4.867,24.11%,13.70
18,2026-03-26,163.581,11433.51,130.79,-6.66%,25.07%,4.867,14.26%,13.21
19,2026-03-25,164.800,17075.86,130.79,-6.79%,26.00%,4.867,21.36%,13.21
20,2026-03-24,163.300,14041.79,129.21,-6.62%,26.39%,4.867,18.12%,13.05
21,2026-03-23,158.379,16836.40,127.92,-6.07%,23.81%,4.867,21.66%,12.92
22,2026-03-20,160.039,14377.79,133.47,-6.25%,19.91%,4.867,18.18%,13.48
23,2026-03-19,162.999,7557.20,134.65,-6.57%,21.05%,4.867,9.43%,13.60
24,2026-03-18,169.870,7847.91,143.76,-7.31%,18.16%,4.867,9.57%,14.52
25,2026-03-17,170.000,11595.44,146.44,-7.32%,16.09%,4.867,13.80%,14.79
26,2026-03-16,172.904,11073.17,149.80,-7.62%,15.42%,4.867,13.26%,15.13
27,2026-03-13,174.600,6153.41,149.51,-7.78%,16.79%,4.867,7.19%,15.10
28,2026-03-12,176.450,9978.17,150.79,-7.97%,17.02%,4.867,11.57%,15.23
29,2026-03-11,180.007,18538.62,151.39,-8.31%,18.91%,4.867,20.88%,15.29
30,2026-03-10,179.421,6610.09,146.83,-8.25%,22.20%,4.867,7.58%,14.83
