序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,110.900,19524.22,107.66,2.30%,3.01%,1.769,98.02%,11.24
2,2026-03-19,116.700,21595.11,115.71,0.82%,0.86%,1.769,101.79%,12.08
3,2026-03-18,123.471,29947.79,121.65,-0.79%,1.50%,1.772,135.30%,12.70
4,2026-03-17,130.500,98668.85,129.69,-2.33%,0.62%,1.783,417.52%,13.54
5,2026-03-16,130.897,67211.78,131.61,-2.42%,-0.54%,2.032,243.52%,13.74
6,2026-03-13,134.019,140207.41,134.48,-3.06%,-0.34%,2.219,452.67%,14.04
7,2026-03-12,134.010,67263.12,136.97,-3.06%,-2.16%,2.519,196.46%,14.30
8,2026-03-11,137.235,81329.29,134.29,-3.70%,2.19%,3.006,196.30%,14.02
9,2026-03-10,134.890,15646.29,128.45,-3.23%,5.02%,3.007,38.66%,13.41
10,2026-03-09,134.000,39561.60,129.31,-3.05%,3.63%,3.007,97.19%,13.50
11,2026-03-06,142.030,103964.40,131.03,-4.62%,8.39%,3.007,238.32%,13.68
12,2026-03-05,140.853,10834.58,119.16,-4.39%,18.21%,3.008,25.65%,12.44
13,2026-03-04,139.760,17379.28,120.88,-4.18%,15.62%,3.008,41.27%,12.62
14,2026-03-03,138.304,12192.21,120.21,-3.89%,15.05%,3.008,29.33%,12.55
15,2026-03-02,138.170,15441.76,127.40,-3.86%,8.46%,3.008,37.24%,13.30
16,2026-02-27,137.600,17415.51,131.99,-3.74%,4.25%,3.008,41.89%,13.78
17,2026-02-26,139.260,19880.05,131.23,-4.06%,6.12%,3.008,46.66%,13.70
18,2026-02-25,143.665,47150.14,134.87,-4.89%,6.52%,3.008,107.59%,14.08
19,2026-02-24,150.414,80156.01,135.06,-6.10%,11.37%,3.008,177.23%,14.10
20,2026-02-13,145.490,19485.53,122.80,-5.18%,18.48%,3.009,44.27%,12.82
21,2026-02-12,144.000,11694.08,122.89,-4.90%,17.18%,3.009,27.01%,12.83
22,2026-02-11,144.002,29232.09,126.72,-4.90%,13.63%,3.009,67.72%,13.23
23,2026-02-10,142.450,26894.18,129.79,-4.61%,9.75%,3.009,62.34%,13.55
24,2026-02-09,147.380,54085.43,136.59,-5.50%,7.90%,3.009,121.20%,14.26
25,2026-02-06,146.200,58016.77,134.10,-5.28%,9.02%,3.009,131.31%,14.00
26,2026-02-05,145.692,54617.72,134.39,-5.18%,8.41%,3.009,123.10%,14.03
27,2026-02-04,148.900,110125.68,140.04,-5.75%,6.33%,3.009,237.92%,14.62
28,2026-02-03,151.872,106223.34,143.68,-6.25%,5.70%,3.009,235.30%,15.00
29,2026-02-02,144.600,142830.53,133.81,-4.98%,8.06%,3.009,313.03%,13.97
30,2026-01-30,150.501,150327.47,146.84,-6.00%,2.49%,3.009,327.93%,15.33
