序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,124.753,2619.51,54.62,-1.40%,128.39%,7.700,2.73%,20.56
2,2026-01-19,124.812,2139.84,53.88,-1.41%,131.65%,7.700,2.22%,20.28
3,2026-01-16,124.891,2118.66,53.72,-1.43%,132.49%,7.700,2.20%,20.22
4,2026-01-15,124.476,1932.08,53.96,-1.32%,130.69%,7.700,2.02%,20.31
5,2026-01-14,124.266,2007.45,53.96,-1.27%,130.30%,7.700,2.09%,20.31
6,2026-01-13,124.815,3239.79,54.33,-1.41%,129.73%,7.700,3.35%,20.45
7,2026-01-12,126.816,1826.35,54.41,-1.89%,133.07%,7.700,1.88%,20.48
8,2026-01-09,125.803,1351.72,53.88,-1.64%,133.49%,7.700,1.40%,20.28
9,2026-01-08,125.253,1115.03,53.85,-1.51%,132.59%,7.700,1.15%,20.27
10,2026-01-07,125.280,2374.64,53.77,-1.51%,132.98%,7.700,2.46%,20.24
11,2026-01-06,124.910,2403.11,53.99,-1.42%,131.38%,7.700,2.50%,20.32
12,2026-01-05,123.800,2527.47,54.17,-1.15%,128.54%,7.700,2.65%,20.39
13,2025-12-31,123.947,1196.64,54.17,-1.18%,128.81%,7.700,1.26%,20.39
14,2025-12-30,122.891,1031.02,53.96,-0.91%,127.75%,7.700,1.09%,20.31
15,2025-12-29,122.753,2489.76,54.46,-0.88%,125.39%,7.700,2.62%,20.50
16,2025-12-26,123.356,2289.49,54.73,-1.03%,125.39%,7.700,2.41%,20.60
17,2025-12-25,122.974,3953.67,55.47,-0.93%,121.68%,7.700,4.17%,20.88
18,2025-12-24,121.912,796.23,55.26,-0.67%,120.61%,7.700,0.85%,20.80
19,2025-12-23,121.949,1554.74,54.68,-0.67%,123.04%,7.700,1.66%,20.58
20,2025-12-22,121.725,918.81,55.39,-0.62%,119.75%,7.700,0.98%,20.85
21,2025-12-19,121.865,2062.38,55.90,-0.65%,118.01%,7.700,2.19%,21.04
22,2025-12-18,121.799,2121.43,55.26,-0.63%,120.41%,7.700,2.26%,20.80
23,2025-12-17,121.060,1484.53,54.57,-0.45%,121.85%,7.700,1.59%,20.54
24,2025-12-16,120.863,1845.68,54.44,-0.40%,122.02%,7.700,1.99%,20.49
25,2025-12-15,120.886,1414.24,54.86,-0.40%,120.35%,7.700,1.52%,20.65
26,2025-12-12,121.446,2306.94,55.15,-0.54%,120.19%,7.700,2.46%,20.76
27,2025-12-11,121.452,3109.73,55.63,-0.54%,118.31%,7.700,3.31%,20.94
28,2025-12-10,122.574,5805.34,59.25,-0.82%,106.89%,7.700,6.16%,22.30
29,2025-12-09,121.999,2336.36,57.47,-0.68%,112.30%,7.700,2.48%,21.63
30,2025-12-08,122.292,4797.84,57.60,-0.75%,112.32%,7.700,5.08%,21.68
