序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,143.060,11287.22,107.85,-28.92%,32.65%,37.992,2.06%,8.66
2,2026-01-15,143.393,14583.32,110.09,-29.02%,30.25%,37.992,2.67%,8.84
3,2026-01-14,144.051,33099.34,112.33,-29.30%,28.24%,37.992,5.97%,9.02
4,2026-01-13,143.890,14428.80,111.83,-29.13%,28.67%,37.992,2.63%,8.98
5,2026-01-12,144.087,20056.08,112.70,-29.15%,27.85%,37.992,3.68%,9.05
6,2026-01-09,141.059,30193.53,110.83,-27.16%,27.27%,37.992,5.64%,8.90
7,2026-01-08,138.712,18846.43,108.47,-25.70%,27.88%,37.992,3.57%,8.71
8,2026-01-07,139.958,19620.18,111.71,-26.36%,25.29%,37.992,3.67%,8.97
9,2026-01-06,140.646,37218.78,112.70,-26.68%,24.79%,37.992,6.99%,9.05
10,2026-01-05,136.875,20064.26,109.47,-24.36%,25.04%,37.992,3.88%,8.79
11,2025-12-31,134.103,6337.81,108.59,-22.30%,23.49%,37.992,1.24%,8.72
12,2025-12-30,133.516,11899.98,109.71,-21.87%,21.70%,37.992,2.34%,8.81
13,2025-12-29,133.218,16678.30,109.09,-21.62%,22.12%,37.992,3.27%,8.76
14,2025-12-26,133.505,12930.90,107.97,-21.61%,23.65%,37.992,2.53%,8.67
15,2025-12-25,134.383,11423.88,107.97,-22.09%,24.46%,37.992,2.24%,8.67
16,2025-12-24,133.612,8542.07,105.73,-21.55%,26.37%,37.992,1.69%,8.49
17,2025-12-23,132.420,11600.60,104.70,-20.75%,26.48%,37.992,2.30%,8.47
18,2025-12-22,131.850,11496.40,104.70,-20.33%,25.93%,37.992,2.30%,8.47
19,2025-12-19,131.350,24155.11,105.19,-19.84%,24.87%,37.992,4.83%,8.51
20,2025-12-18,132.962,8541.01,105.19,-20.79%,26.40%,37.992,1.69%,8.51
21,2025-12-17,132.841,8806.90,106.30,-20.66%,24.96%,37.992,1.75%,8.60
22,2025-12-16,132.320,10415.24,105.07,-20.28%,25.94%,37.992,2.07%,8.50
23,2025-12-15,132.500,6775.11,105.69,-20.33%,25.37%,37.992,1.34%,8.55
24,2025-12-12,132.527,14702.71,105.07,-20.18%,26.13%,37.992,2.93%,8.50
25,2025-12-11,131.493,6261.20,103.83,-19.50%,26.64%,37.992,1.25%,8.40
26,2025-12-10,132.520,10687.29,104.70,-20.07%,26.57%,37.992,2.13%,8.47
27,2025-12-09,133.310,8150.92,104.20,-19.27%,27.93%,37.992,1.61%,8.43
28,2025-12-08,134.318,20191.16,105.44,-19.84%,27.39%,37.992,3.95%,8.53
29,2025-12-05,132.930,16711.54,102.84,-18.85%,29.26%,37.992,3.33%,8.32
30,2025-12-04,130.814,6670.06,100.87,-17.49%,29.69%,37.992,1.34%,8.16
