序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,151.602,11473.66,124.52,-6.02%,21.75%,48.994,1.54%,4.57
2,2026-04-20,150.710,11967.68,122.34,-5.91%,23.19%,48.994,1.61%,4.49
3,2026-04-17,151.802,6684.44,119.62,-6.03%,26.91%,48.994,0.90%,4.39
4,2026-04-16,151.416,9571.09,120.44,-5.98%,25.72%,48.994,1.29%,4.42
5,2026-04-15,151.345,7146.16,121.25,-5.97%,24.82%,48.994,0.97%,4.45
6,2026-04-14,150.150,7496.52,120.98,-5.82%,24.11%,48.994,1.02%,4.44
7,2026-04-13,149.034,9679.41,121.53,-5.68%,22.64%,48.994,1.32%,4.46
8,2026-04-10,150.175,10249.37,122.07,-5.81%,23.02%,48.994,1.38%,4.48
9,2026-04-09,151.559,7328.44,123.71,-5.97%,22.52%,48.994,0.99%,4.54
10,2026-04-08,151.200,13849.00,123.71,-5.93%,22.23%,48.994,1.87%,4.54
11,2026-04-07,148.294,9695.00,122.62,-5.57%,20.94%,48.994,1.34%,4.50
12,2026-04-03,146.660,6188.38,123.16,-5.36%,19.08%,48.994,0.86%,4.52
13,2026-04-02,146.497,11110.34,123.98,-5.34%,18.16%,48.994,1.55%,4.55
14,2026-04-01,146.634,23330.99,123.16,-5.35%,19.06%,48.994,3.24%,4.52
15,2026-03-31,145.100,28454.40,125.61,-5.16%,15.51%,48.994,3.94%,4.61
16,2026-03-30,148.280,25687.64,125.34,-5.55%,18.30%,48.995,3.54%,4.60
17,2026-03-27,150.209,33979.92,126.70,-5.77%,18.55%,48.995,4.65%,4.65
18,2026-03-26,149.310,32585.27,125.34,-5.66%,19.12%,48.995,4.43%,4.60
19,2026-03-25,152.566,23015.67,122.89,-6.05%,24.15%,48.995,3.10%,4.51
20,2026-03-24,150.396,14607.43,119.07,-5.79%,26.31%,48.995,2.00%,4.37
21,2026-03-23,146.915,21748.22,114.44,-5.36%,28.38%,48.995,3.03%,4.20
22,2026-03-20,145.883,8264.54,111.99,-5.22%,30.27%,48.995,1.16%,4.11
23,2026-03-19,145.359,5965.77,112.53,-5.16%,29.17%,48.995,0.83%,4.13
24,2026-03-18,146.729,5817.28,113.08,-5.32%,29.76%,48.995,0.81%,4.15
25,2026-03-17,146.500,7921.67,113.35,-5.29%,29.24%,48.995,1.10%,4.16
26,2026-03-16,148.198,6378.56,115.26,-5.50%,28.58%,48.995,0.88%,4.23
27,2026-03-13,150.069,8174.76,117.98,-5.72%,27.19%,48.995,1.10%,4.33
28,2026-03-12,152.457,10322.48,119.35,-5.99%,27.74%,48.995,1.38%,4.38
29,2026-03-11,154.302,18943.33,119.07,-6.21%,29.59%,48.995,2.52%,4.37
30,2026-03-10,149.860,7803.03,115.26,-5.68%,30.02%,48.995,1.07%,4.23
