序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,131.926,6608.64,107.14,-4.20%,23.13%,6.715,7.44%,8.55
2,2026-03-19,132.680,10336.60,109.40,-4.36%,21.28%,6.715,11.62%,8.73
3,2026-03-18,132.360,5631.95,105.39,-4.29%,25.59%,6.715,6.36%,8.41
4,2026-03-17,132.008,5401.81,105.76,-4.21%,24.81%,6.715,6.05%,8.44
5,2026-03-16,134.088,6945.84,107.52,-4.65%,24.71%,6.715,7.72%,8.58
6,2026-03-13,134.348,5068.62,107.02,-4.70%,25.54%,6.715,5.59%,8.54
7,2026-03-12,135.562,5048.97,108.52,-4.95%,24.92%,6.715,5.53%,8.66
8,2026-03-11,136.343,5235.14,106.77,-5.11%,27.70%,6.715,5.73%,8.52
9,2026-03-10,136.322,5294.57,106.52,-5.10%,27.98%,6.715,5.78%,8.50
10,2026-03-09,136.929,11113.59,108.15,-5.22%,26.62%,6.715,12.09%,8.63
11,2026-03-06,135.950,5536.04,106.52,-5.00%,27.63%,6.715,6.07%,8.50
12,2026-03-05,136.583,10410.30,108.40,-5.13%,26.00%,6.715,11.29%,8.65
13,2026-03-04,137.590,25384.51,110.28,-5.33%,24.77%,6.715,27.70%,8.80
14,2026-03-03,137.772,46228.18,117.92,-5.36%,16.84%,6.715,49.79%,9.41
15,2026-03-02,136.073,5553.01,107.14,-5.01%,27.00%,6.715,6.09%,8.55
16,2026-02-27,135.614,3628.91,105.26,-4.91%,28.83%,6.715,4.00%,8.40
17,2026-02-26,135.208,2573.31,104.14,-4.82%,29.84%,6.715,2.83%,8.31
18,2026-02-25,135.891,3779.99,104.39,-4.96%,30.18%,6.715,4.12%,8.33
19,2026-02-24,136.445,4029.15,104.64,-5.07%,30.40%,6.715,4.40%,8.35
20,2026-02-13,135.087,2622.02,102.63,-4.75%,31.62%,6.715,2.89%,8.19
21,2026-02-12,134.694,2394.29,102.63,-4.66%,31.24%,6.715,2.64%,8.19
22,2026-02-11,134.964,3469.62,103.13,-4.71%,30.86%,6.715,3.83%,8.23
23,2026-02-10,134.815,5001.48,103.13,-4.68%,30.72%,6.715,5.53%,8.23
24,2026-02-09,135.169,5834.59,103.76,-4.75%,30.27%,6.715,6.44%,8.28
25,2026-02-06,133.799,3285.14,103.63,-4.46%,29.11%,6.715,3.66%,8.27
26,2026-02-05,133.028,4401.63,103.63,-4.29%,28.36%,6.715,4.93%,8.27
27,2026-02-04,133.349,6495.82,103.89,-4.36%,28.36%,6.715,7.28%,8.29
28,2026-02-03,133.650,7085.05,102.76,-4.42%,30.06%,6.715,7.96%,8.20
29,2026-02-02,131.743,5494.16,102.76,-4.02%,28.21%,6.715,6.18%,8.20
30,2026-01-30,133.750,5527.73,104.39,-4.42%,28.13%,6.715,6.11%,8.33
