序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,139.702,5756.63,97.54,-7.67%,43.22%,11.998,3.42%,30.94
2,2026-02-12,141.509,3193.82,97.35,-8.11%,45.36%,11.998,1.89%,30.88
3,2026-02-11,140.522,2906.85,98.49,-7.86%,42.68%,11.998,1.72%,31.24
4,2026-02-10,140.629,4916.98,99.46,-7.88%,41.39%,11.998,2.90%,31.55
5,2026-02-09,142.608,10384.80,102.11,-8.35%,39.66%,11.998,6.10%,32.39
6,2026-02-06,140.506,11753.65,102.77,-7.81%,36.71%,11.998,6.98%,32.60
7,2026-02-05,140.108,4785.39,106.49,-7.71%,31.56%,11.998,2.84%,33.78
8,2026-02-04,141.734,9265.42,107.50,-8.10%,31.84%,11.998,5.49%,34.10
9,2026-02-03,140.094,14957.78,104.07,-7.69%,34.62%,11.998,9.00%,33.01
10,2026-02-02,136.063,11130.68,102.68,-6.66%,32.51%,11.998,6.78%,32.57
11,2026-01-30,138.725,9926.26,101.96,-7.32%,36.07%,11.998,5.95%,32.34
12,2026-01-29,140.848,10194.48,102.62,-7.84%,37.26%,11.998,5.97%,32.55
13,2026-01-28,142.204,7313.36,107.69,-8.16%,32.05%,11.998,4.28%,34.16
14,2026-01-27,142.385,8809.41,113.71,-8.19%,25.21%,11.998,5.15%,36.07
15,2026-01-26,143.584,11308.34,114.75,-8.47%,25.12%,11.998,6.50%,36.40
16,2026-01-23,147.218,9032.23,116.11,-9.30%,26.79%,11.998,5.07%,36.83
17,2026-01-22,146.978,12770.27,118.10,-9.23%,24.46%,11.998,7.34%,37.46
18,2026-01-21,142.415,8800.46,115.39,-8.15%,23.43%,11.998,5.19%,36.60
19,2026-01-20,139.853,10730.55,110.62,-7.52%,26.42%,11.998,6.37%,35.09
20,2026-01-19,142.194,12666.89,113.93,-8.09%,24.80%,11.998,7.37%,36.14
21,2026-01-16,142.708,17329.12,117.12,-8.18%,21.85%,11.998,10.16%,37.15
22,2026-01-15,138.936,13570.67,111.73,-7.26%,24.35%,11.998,8.17%,35.44
23,2026-01-14,137.698,25658.79,110.56,-6.95%,24.54%,11.998,15.40%,35.07
24,2026-01-13,138.345,38798.43,108.95,-7.10%,26.98%,11.998,23.44%,34.56
25,2026-01-12,135.332,8464.88,99.05,-6.34%,36.62%,11.998,5.23%,31.42
26,2026-01-09,134.147,9157.71,96.69,-6.02%,38.74%,11.998,5.70%,30.67
27,2026-01-08,134.020,7962.78,99.81,-5.98%,34.27%,11.998,4.94%,31.66
28,2026-01-07,134.710,9192.29,103.69,-6.15%,29.92%,11.998,5.69%,32.89
29,2026-01-06,133.806,8734.26,101.89,-5.91%,31.32%,11.998,5.44%,32.32
30,2026-01-05,133.443,8759.05,101.89,-5.81%,30.97%,11.998,5.48%,32.32
