序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,145.241,19444.52,146.52,-4.61%,-0.87%,6.163,21.39%,8.00
2,2026-02-12,150.892,13656.80,150.92,-5.49%,-0.02%,6.433,14.10%,8.24
3,2026-02-11,151.092,20347.25,152.38,-5.51%,-0.85%,6.612,20.34%,8.32
4,2026-02-10,150.412,37681.67,153.11,-5.41%,-1.76%,6.844,36.58%,8.36
5,2026-02-09,148.407,32718.51,149.08,-5.09%,-0.45%,7.183,30.93%,8.14
6,2026-02-06,143.377,12573.42,137.36,-4.29%,4.38%,7.203,12.26%,7.50
7,2026-02-05,140.292,7839.96,131.14,-3.78%,6.98%,7.203,7.74%,7.16
8,2026-02-04,142.311,9668.77,132.42,-4.11%,7.47%,7.203,9.38%,7.23
9,2026-02-03,144.949,10235.32,127.84,-4.53%,13.38%,7.203,9.90%,6.98
10,2026-02-02,140.053,7751.46,124.36,-3.73%,12.62%,7.203,7.63%,6.79
11,2026-01-30,143.300,11145.07,128.76,-4.25%,11.30%,7.203,10.77%,7.03
12,2026-01-29,143.607,8805.59,127.47,-4.30%,12.66%,7.203,8.46%,6.96
13,2026-01-28,145.726,8389.84,131.50,-4.64%,10.82%,7.203,7.99%,7.18
14,2026-01-27,145.524,9412.22,129.30,-4.60%,12.54%,7.203,9.06%,7.06
15,2026-01-26,145.391,11598.32,130.77,-4.58%,11.18%,7.203,10.96%,7.14
16,2026-01-23,147.291,7494.99,128.21,-4.87%,14.89%,7.203,7.05%,7.00
17,2026-01-22,146.123,7218.10,126.92,-4.68%,15.13%,7.203,6.87%,6.93
18,2026-01-21,145.356,16849.84,127.47,-4.56%,14.03%,7.203,16.10%,6.96
19,2026-01-20,145.823,67193.34,130.04,-4.63%,12.14%,7.203,63.19%,7.10
20,2026-01-19,142.530,6842.25,118.13,-4.10%,20.65%,7.203,6.72%,6.45
21,2026-01-16,141.124,4994.74,116.85,-3.87%,20.77%,7.203,4.93%,6.38
22,2026-01-15,140.243,4456.41,118.50,-3.72%,18.35%,7.203,4.41%,6.47
23,2026-01-14,139.777,8095.77,117.58,-3.64%,18.88%,7.203,7.97%,6.42
24,2026-01-13,139.571,5770.25,116.12,-3.60%,20.20%,7.203,5.72%,6.34
25,2026-01-12,141.706,5666.35,118.13,-3.95%,19.96%,7.203,5.55%,6.45
26,2026-01-09,140.813,3894.68,117.95,-3.80%,19.38%,7.203,3.84%,6.44
27,2026-01-08,140.621,5166.78,118.50,-3.76%,18.67%,7.203,5.09%,6.47
28,2026-01-07,140.433,5413.74,117.40,-3.73%,19.62%,7.203,5.36%,6.41
29,2026-01-06,140.484,6709.34,117.95,-3.74%,19.11%,7.203,6.64%,6.44
30,2026-01-05,138.428,3395.99,113.92,-3.40%,21.51%,7.203,3.42%,6.22
