序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,135.805,6445.79,107.10,-3.81%,26.80%,6.662,7.10%,21.72
2,2026-02-12,135.350,4220.23,106.16,-3.71%,27.49%,6.662,4.67%,21.53
3,2026-02-11,135.735,4595.64,106.95,-3.79%,26.91%,6.662,5.09%,21.69
4,2026-02-10,135.652,5031.19,107.69,-3.77%,25.96%,6.662,5.56%,21.84
5,2026-02-09,135.079,4545.86,108.09,-3.65%,24.97%,6.662,5.06%,21.92
6,2026-02-06,134.309,6964.57,107.30,-3.47%,25.17%,6.662,7.78%,21.76
7,2026-02-05,133.243,6674.01,105.97,-3.24%,25.74%,6.662,7.52%,21.49
8,2026-02-04,133.598,7763.45,106.71,-3.32%,25.20%,6.662,8.71%,21.64
9,2026-02-03,132.802,9594.50,105.72,-3.14%,25.62%,6.662,10.86%,21.44
10,2026-02-02,130.977,10268.10,104.09,-2.74%,25.83%,6.662,11.68%,21.11
11,2026-01-30,132.847,8441.14,105.67,-3.14%,25.72%,6.662,9.49%,21.43
12,2026-01-29,133.863,8576.70,105.52,-3.36%,26.86%,6.662,9.55%,21.40
13,2026-01-28,135.552,8333.81,109.32,-3.71%,24.00%,6.662,9.25%,22.17
14,2026-01-27,134.866,12095.86,110.90,-3.57%,21.61%,6.662,13.52%,22.49
15,2026-01-26,135.191,11412.83,111.49,-3.63%,21.26%,6.662,12.64%,22.61
16,2026-01-23,136.186,9451.22,112.57,-3.83%,20.97%,6.662,10.41%,22.83
17,2026-01-22,136.030,23329.40,113.17,-3.80%,20.20%,6.662,25.92%,22.95
18,2026-01-21,132.130,10598.59,105.87,-2.96%,24.81%,6.662,12.14%,21.47
19,2026-01-20,129.630,5964.13,100.59,-2.42%,28.87%,6.662,6.90%,20.40
20,2026-01-19,130.331,7980.18,101.73,-2.57%,28.12%,6.662,9.21%,20.63
21,2026-01-16,130.563,10057.16,102.17,-2.61%,27.79%,6.662,11.54%,20.72
22,2026-01-15,129.894,8523.18,101.23,-2.46%,28.31%,6.662,9.90%,20.53
23,2026-01-14,130.154,19965.65,101.58,-2.52%,28.13%,6.662,22.87%,20.60
24,2026-01-13,128.639,9246.04,99.01,-2.18%,29.92%,6.662,10.70%,20.08
25,2026-01-12,130.611,14873.58,100.39,-2.61%,30.10%,6.662,17.00%,20.36
26,2026-01-09,131.421,26584.66,104.09,-2.78%,26.25%,6.662,30.63%,21.11
27,2026-01-08,127.433,9358.19,96.25,-1.91%,32.39%,6.662,11.04%,19.52
28,2026-01-07,125.631,3933.73,91.82,-1.50%,36.83%,6.662,4.70%,18.62
29,2026-01-06,125.611,4998.49,90.88,-1.49%,38.22%,6.662,5.98%,18.43
30,2026-01-05,124.536,4450.37,89.94,-1.24%,38.46%,6.662,5.37%,18.24
