序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,196.675,33276.29,160.24,-15.58%,22.73%,9.079,18.23%,11.81
2,2026-05-20,196.377,18045.15,158.89,-15.53%,23.60%,9.079,10.22%,11.71
3,2026-05-19,191.588,17497.80,151.83,-14.84%,26.18%,9.079,10.25%,11.19
4,2026-05-18,183.355,20446.21,148.98,-13.62%,23.07%,9.079,12.45%,10.98
5,2026-05-15,182.574,20709.27,152.78,-13.47%,19.50%,9.079,12.35%,11.26
6,2026-05-14,183.787,16682.25,151.70,-13.64%,21.15%,9.079,9.76%,11.18
7,2026-05-13,192.310,26749.88,150.07,-14.87%,28.15%,9.079,15.59%,11.06
8,2026-05-12,187.657,22070.60,149.93,-14.19%,25.16%,9.079,12.92%,11.05
9,2026-05-11,199.354,18239.91,154.27,-15.82%,29.22%,9.079,10.14%,11.37
10,2026-05-08,200.068,67841.22,155.36,-15.88%,28.78%,9.079,36.32%,11.45
11,2026-05-07,196.205,19437.61,151.15,-15.34%,29.81%,9.079,11.09%,11.14
12,2026-05-06,188.979,35106.49,148.30,-14.31%,27.43%,9.079,20.49%,10.93
13,2026-04-30,179.388,15925.11,148.44,-12.82%,20.85%,9.079,9.86%,10.94
14,2026-04-29,173.072,15049.84,143.83,-11.82%,20.33%,9.079,9.61%,10.60
15,2026-04-28,172.039,13173.81,143.28,-11.64%,20.07%,9.079,8.22%,10.56
16,2026-04-27,179.407,9539.58,142.74,-12.79%,25.69%,9.079,5.88%,10.52
17,2026-04-24,175.125,13323.89,138.40,-12.10%,26.54%,9.079,8.35%,10.20
18,2026-04-23,174.531,11344.36,136.50,-12.00%,27.86%,9.079,7.13%,10.06
19,2026-04-22,179.393,9912.82,136.91,-12.74%,31.03%,9.079,6.09%,10.09
20,2026-04-21,176.671,11088.11,137.18,-12.31%,28.79%,9.079,6.92%,10.11
21,2026-04-20,176.289,23347.87,136.23,-12.24%,29.41%,9.079,14.29%,10.04
22,2026-04-17,185.332,24619.51,135.55,-13.57%,36.73%,9.079,15.18%,9.99
23,2026-04-16,179.289,43217.49,135.82,-12.66%,32.00%,9.079,27.27%,10.01
24,2026-04-15,166.851,28442.43,126.87,-10.67%,31.52%,9.079,18.54%,9.35
25,2026-04-14,164.909,10290.64,122.52,-10.34%,34.59%,9.079,7.03%,9.03
26,2026-04-13,157.608,6248.18,121.30,-9.06%,29.93%,9.079,4.33%,8.94
27,2026-04-10,160.758,9860.89,125.51,-9.59%,28.09%,9.079,6.66%,9.25
28,2026-04-09,161.581,9043.48,125.78,-9.73%,28.46%,9.079,6.12%,9.27
29,2026-04-08,163.691,20327.39,127.00,-10.08%,28.89%,9.079,13.71%,9.36
30,2026-04-07,155.856,5601.66,123.75,-8.70%,25.95%,9.079,3.94%,9.12
