序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,160.722,23130.58,138.50,-7.15%,16.04%,45.991,3.09%,2.77
2,2026-03-19,162.862,37925.97,141.50,-7.42%,15.10%,45.991,5.03%,2.83
3,2026-03-18,171.343,45946.71,149.00,-8.44%,15.00%,45.991,5.95%,2.98
4,2026-03-17,170.056,58109.10,154.00,-8.29%,10.43%,45.991,7.25%,3.08
5,2026-03-16,179.446,51912.05,158.00,-9.36%,13.57%,45.991,6.21%,3.16
6,2026-03-13,185.674,78088.53,164.00,-10.02%,13.22%,45.991,8.99%,3.28
7,2026-03-12,190.468,212082.60,166.50,-10.51%,14.40%,45.991,24.12%,3.33
8,2026-03-11,180.257,190498.75,151.50,-9.42%,18.98%,45.991,23.13%,3.03
9,2026-03-10,166.019,29450.14,146.00,-7.77%,13.71%,45.991,3.88%,2.92
10,2026-03-09,162.586,35612.52,144.50,-7.34%,12.52%,45.991,4.81%,2.89
11,2026-03-06,159.855,59598.55,145.00,-6.99%,10.24%,45.991,8.05%,2.90
12,2026-03-05,155.573,64020.54,139.50,-6.43%,11.52%,45.991,8.93%,2.79
13,2026-03-04,162.558,37547.63,141.00,-7.32%,15.29%,45.993,5.03%,2.82
14,2026-03-03,162.465,41599.71,140.50,-7.30%,15.63%,45.993,5.50%,2.81
15,2026-03-02,169.204,47020.19,147.00,-8.12%,15.10%,45.993,6.09%,2.94
16,2026-02-27,164.219,58152.04,146.50,-7.50%,12.09%,45.993,7.75%,2.93
17,2026-02-26,161.018,93430.16,145.00,-7.10%,11.05%,45.993,12.38%,2.90
18,2026-02-25,164.881,208957.84,144.00,-7.57%,14.50%,45.993,26.46%,2.88
19,2026-02-24,163.453,46061.69,131.00,-7.40%,24.77%,45.994,6.25%,2.62
20,2026-02-13,153.723,7459.13,119.00,-6.11%,29.18%,45.994,1.05%,2.38
21,2026-02-12,155.134,9915.11,122.50,-6.30%,26.64%,45.994,1.39%,2.45
22,2026-02-11,153.582,13615.58,123.50,-6.09%,24.36%,45.994,1.90%,2.47
23,2026-02-10,154.603,13362.69,122.50,-6.22%,26.21%,45.994,1.88%,2.45
24,2026-02-09,154.974,13940.51,124.50,-6.26%,24.48%,45.994,1.97%,2.49
25,2026-02-06,153.049,23555.87,122.00,-6.00%,25.45%,45.994,3.37%,2.44
26,2026-02-05,149.496,17212.28,120.50,-5.52%,24.06%,45.994,2.50%,2.41
27,2026-02-04,153.664,34134.43,124.00,-6.08%,23.92%,45.994,4.89%,2.48
28,2026-02-03,154.727,50482.16,121.50,-6.21%,27.35%,45.994,7.36%,2.43
29,2026-02-02,143.710,42707.78,116.00,-4.71%,23.89%,45.994,6.35%,2.32
30,2026-01-30,153.399,52194.99,126.50,-6.02%,21.26%,45.994,7.33%,2.53
