序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,138.089,4496.45,102.71,-7.01%,34.44%,22.199,1.46%,8.33
2,2026-02-12,138.714,7367.70,105.18,-7.14%,31.88%,22.199,2.39%,8.53
3,2026-02-11,139.455,8148.60,106.66,-7.30%,30.75%,22.199,2.63%,8.65
4,2026-02-10,138.001,7980.47,105.18,-6.97%,31.21%,22.199,2.61%,8.53
5,2026-02-09,137.920,7861.08,105.55,-6.95%,30.67%,22.199,2.57%,8.56
6,2026-02-06,137.535,10557.49,104.07,-6.85%,32.16%,22.199,3.46%,8.44
7,2026-02-05,136.186,8230.99,102.71,-6.54%,32.59%,22.199,2.74%,8.33
8,2026-02-04,136.846,11228.71,103.95,-6.68%,31.65%,22.199,3.74%,8.43
9,2026-02-03,135.525,8151.07,102.22,-6.38%,32.58%,22.199,2.72%,8.29
10,2026-02-02,133.346,19235.81,100.99,-5.88%,32.04%,22.199,6.45%,8.19
11,2026-01-30,138.373,11365.86,112.08,-6.99%,23.45%,22.199,3.69%,9.09
12,2026-01-29,139.256,10814.84,109.86,-7.17%,26.75%,22.199,3.49%,8.91
13,2026-01-28,140.187,7846.61,110.36,-7.37%,27.03%,22.199,2.53%,8.95
14,2026-01-27,139.244,9854.05,110.60,-7.16%,25.89%,22.199,3.19%,8.97
15,2026-01-26,139.362,10240.36,112.95,-7.18%,23.39%,22.199,3.29%,9.16
16,2026-01-23,140.482,10459.03,113.81,-7.40%,23.44%,22.199,3.36%,9.23
17,2026-01-22,138.866,7881.29,111.84,-7.05%,24.17%,22.199,2.56%,9.07
18,2026-01-21,138.990,10622.29,111.47,-7.07%,24.69%,22.199,3.47%,9.04
19,2026-01-20,137.399,9003.28,111.10,-6.72%,23.67%,22.199,2.96%,9.01
20,2026-01-19,137.373,7104.70,110.85,-6.70%,23.93%,22.199,2.34%,8.99
21,2026-01-16,136.647,9813.79,108.88,-6.53%,25.50%,22.199,3.23%,8.83
22,2026-01-15,136.956,12353.50,110.85,-6.59%,23.55%,22.199,4.07%,8.99
23,2026-01-14,137.325,15359.59,113.44,-6.67%,21.05%,22.199,4.98%,9.20
24,2026-01-13,138.305,13626.34,114.06,-6.87%,21.26%,22.199,4.42%,9.25
25,2026-01-12,139.595,14621.54,114.67,-7.14%,21.73%,22.199,4.73%,9.30
26,2026-01-09,137.901,15354.69,113.81,-6.76%,21.17%,22.199,5.02%,9.23
27,2026-01-08,136.635,11545.85,110.60,-6.48%,23.54%,22.199,3.79%,8.97
28,2026-01-07,136.373,13970.78,110.23,-6.42%,23.71%,22.199,4.60%,8.94
29,2026-01-06,137.346,19343.85,113.32,-6.63%,21.21%,22.199,6.38%,9.19
30,2026-01-05,134.399,9962.87,109.25,-5.97%,23.02%,22.199,3.34%,8.86
