序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,127.183,3405.75,93.81,-6.46%,35.57%,9.151,2.92%,6.67
2,2026-01-15,127.288,4842.96,94.66,-6.49%,34.48%,9.151,4.17%,6.73
3,2026-01-14,127.393,5688.17,94.94,-6.52%,34.19%,9.151,4.86%,6.75
4,2026-01-13,127.615,4658.76,95.50,-6.60%,33.63%,9.151,3.98%,6.79
5,2026-01-12,128.584,8699.95,95.22,-6.95%,35.04%,9.151,7.40%,6.77
6,2026-01-09,127.895,3266.10,95.08,-6.67%,34.52%,9.151,2.79%,6.76
7,2026-01-08,127.418,4433.82,94.94,-6.48%,34.21%,9.151,3.80%,6.75
8,2026-01-07,127.352,5589.97,94.37,-6.45%,34.94%,9.151,4.81%,6.71
9,2026-01-06,126.812,4876.98,93.81,-6.24%,35.18%,9.151,4.21%,6.67
10,2026-01-05,125.842,4278.20,93.53,-5.86%,34.55%,9.151,3.72%,6.65
11,2025-12-31,125.138,1885.18,92.97,-5.55%,34.60%,9.151,1.65%,6.61
12,2025-12-30,125.019,3517.44,93.53,-5.50%,33.67%,9.151,3.08%,6.65
13,2025-12-29,124.743,3634.83,93.81,-5.39%,32.97%,9.151,3.18%,6.67
14,2025-12-26,126.399,5552.32,94.23,-5.42%,34.13%,9.151,4.81%,6.70
15,2025-12-25,125.680,2900.76,94.37,-5.14%,33.17%,9.151,2.53%,6.71
16,2025-12-24,125.490,2248.64,94.52,-5.06%,32.77%,9.151,1.96%,6.72
17,2025-12-23,124.874,3245.97,94.23,-4.82%,32.52%,9.151,2.84%,6.70
18,2025-12-22,125.571,3512.14,94.66,-5.08%,32.66%,9.151,3.05%,6.73
19,2025-12-19,125.380,2293.12,94.80,-4.99%,32.26%,9.151,2.00%,6.74
20,2025-12-18,124.971,1512.46,93.81,-4.82%,33.21%,9.151,1.32%,6.67
21,2025-12-17,125.258,2057.55,93.95,-4.93%,33.32%,9.151,1.80%,6.68
22,2025-12-16,124.340,2374.81,93.39,-4.57%,33.14%,9.151,2.09%,6.64
23,2025-12-15,124.598,2284.12,94.37,-4.66%,32.03%,9.151,2.01%,6.71
24,2025-12-12,124.741,2470.75,94.09,-4.70%,32.57%,9.151,2.16%,6.69
25,2025-12-11,124.435,1939.44,93.81,-4.57%,32.64%,9.151,1.70%,6.67
26,2025-12-10,125.050,2456.12,95.64,-4.80%,30.75%,9.151,2.15%,6.80
27,2025-12-09,124.921,2044.66,95.92,-4.75%,30.23%,9.151,1.79%,6.82
28,2025-12-08,125.844,2686.78,96.48,-5.09%,30.43%,9.151,2.33%,6.86
29,2025-12-05,125.876,3473.78,96.77,-5.08%,30.08%,9.151,3.03%,6.88
30,2025-12-04,124.649,2970.36,96.48,-4.61%,29.19%,9.151,2.61%,6.86
