序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,127.712,9383.53,94.77,-4.07%,34.76%,89.588,0.82%,11.05
2,2026-04-20,127.749,17827.31,95.63,-4.07%,33.59%,89.588,1.56%,11.15
3,2026-04-17,127.590,26509.10,94.17,-4.02%,35.49%,89.588,2.33%,10.98
4,2026-04-16,127.500,19450.42,93.83,-4.00%,35.89%,89.588,1.71%,10.94
5,2026-04-15,126.528,16372.67,93.14,-3.77%,35.85%,89.588,1.44%,10.86
6,2026-04-14,126.400,24700.91,94.60,-3.73%,33.62%,89.588,2.18%,11.03
7,2026-04-13,126.750,18282.92,95.80,-3.81%,32.31%,89.588,1.61%,11.17
8,2026-04-10,126.800,17313.56,92.20,-3.81%,37.53%,89.588,1.51%,10.75
9,2026-04-09,127.880,16166.31,90.74,-4.06%,40.93%,89.588,1.41%,10.58
10,2026-04-08,128.850,23499.14,93.57,-4.29%,37.71%,89.588,2.04%,10.91
11,2026-04-07,125.930,16294.89,88.08,-3.60%,42.97%,89.588,1.44%,10.27
12,2026-04-03,125.971,19760.16,87.82,-3.60%,43.44%,89.588,1.75%,10.24
13,2026-04-02,126.900,13911.96,93.74,-3.81%,35.38%,89.588,1.23%,10.93
14,2026-04-01,127.450,22630.53,96.74,-3.94%,31.74%,89.588,1.99%,11.28
15,2026-03-31,125.040,22707.60,93.48,-3.37%,33.76%,89.589,2.01%,10.90
16,2026-03-30,127.250,26171.01,97.77,-3.88%,30.15%,89.589,2.30%,11.40
17,2026-03-27,128.598,17780.82,102.49,-4.19%,25.48%,89.589,1.54%,11.95
18,2026-03-26,128.876,14623.49,101.12,-4.25%,27.45%,89.589,1.26%,11.79
19,2026-03-25,129.900,25401.64,105.49,-4.47%,23.14%,89.589,2.17%,12.30
20,2026-03-24,129.910,21017.34,105.92,-4.47%,22.65%,89.589,1.82%,12.35
21,2026-03-23,128.570,24947.00,107.55,-4.17%,19.55%,89.589,2.16%,12.54
22,2026-03-20,128.658,21591.15,108.92,-4.18%,18.12%,89.589,1.86%,12.70
23,2026-03-19,128.399,15216.28,107.20,-4.11%,19.77%,89.589,1.32%,12.50
24,2026-03-18,129.214,16056.47,106.00,-4.29%,21.90%,89.589,1.39%,12.36
25,2026-03-17,128.799,23604.78,109.09,-4.20%,18.07%,89.589,2.02%,12.72
26,2026-03-16,129.780,16417.28,108.83,-4.41%,19.25%,89.589,1.41%,12.69
27,2026-03-13,130.970,17151.46,109.26,-4.67%,19.87%,89.589,1.46%,12.74
28,2026-03-12,131.398,24464.49,111.06,-4.76%,18.31%,89.589,2.08%,12.95
29,2026-03-11,131.511,27468.95,106.35,-4.78%,23.66%,89.589,2.33%,12.40
30,2026-03-10,130.900,14003.38,106.18,-4.64%,23.29%,89.589,1.20%,12.38
