序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,140.191,9824.51,95.96,-4.45%,46.09%,13.897,5.02%,37.79
2,2026-02-12,139.720,5281.60,92.20,-4.38%,51.53%,13.897,2.72%,36.31
3,2026-02-11,139.004,4312.32,91.82,-4.27%,51.38%,13.897,2.22%,36.16
4,2026-02-10,139.444,8247.89,91.72,-4.33%,52.03%,13.897,4.25%,36.12
5,2026-02-09,141.050,10553.49,91.93,-4.57%,53.44%,13.897,5.45%,36.20
6,2026-02-06,138.496,15221.00,90.27,-4.18%,53.42%,13.897,7.94%,35.55
7,2026-02-05,135.396,4646.39,90.27,-3.72%,49.98%,13.897,2.48%,35.55
8,2026-02-04,135.261,6290.31,90.45,-3.70%,49.54%,13.897,3.36%,35.62
9,2026-02-03,135.260,7815.54,91.44,-3.69%,47.92%,13.897,4.20%,36.01
10,2026-02-02,131.764,15805.50,90.43,-3.15%,45.71%,13.897,8.56%,35.61
11,2026-01-30,134.855,11581.76,93.25,-3.62%,44.62%,13.897,6.12%,36.72
12,2026-01-29,138.833,5252.33,94.97,-4.22%,46.18%,13.897,2.71%,37.40
13,2026-01-28,139.370,3791.01,94.41,-4.29%,47.62%,13.897,1.96%,37.18
14,2026-01-27,138.822,6664.91,95.28,-4.21%,45.70%,13.897,3.46%,37.52
15,2026-01-26,139.270,10379.22,95.96,-4.27%,45.13%,13.897,5.30%,37.79
16,2026-01-23,143.382,18409.20,99.59,-4.85%,43.97%,13.897,9.28%,39.22
17,2026-01-22,139.684,4283.40,97.54,-4.32%,43.21%,13.897,2.21%,38.41
18,2026-01-21,138.698,13294.14,98.22,-4.18%,41.21%,13.897,6.88%,38.68
19,2026-01-20,138.593,3850.74,98.43,-4.16%,40.81%,13.897,1.99%,38.76
20,2026-01-19,138.898,9757.08,97.74,-4.20%,42.11%,13.897,5.05%,38.49
21,2026-01-16,139.792,9574.26,97.77,-4.32%,42.99%,13.897,4.94%,38.50
22,2026-01-15,137.835,7513.05,97.59,-4.04%,41.24%,13.897,3.94%,38.43
23,2026-01-14,137.273,8924.21,96.55,-3.95%,42.18%,13.897,4.66%,38.02
24,2026-01-13,137.526,8190.71,98.20,-3.99%,40.05%,13.897,4.25%,38.67
25,2026-01-12,140.416,11780.58,100.31,-4.40%,39.99%,13.897,6.08%,39.50
26,2026-01-09,138.187,9018.17,98.98,-4.07%,39.61%,13.897,4.68%,38.98
27,2026-01-08,138.575,32677.80,100.31,-4.13%,38.15%,13.897,16.87%,39.50
28,2026-01-07,137.118,8553.63,98.07,-3.91%,39.82%,13.897,4.48%,38.62
29,2026-01-06,137.739,8311.00,98.40,-4.00%,39.98%,13.897,4.35%,38.75
30,2026-01-05,134.946,9416.97,96.50,-3.59%,39.85%,13.897,5.03%,38.00
