序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,176.671,11088.11,137.18,-12.31%,28.79%,9.079,6.92%,10.11
2,2026-04-20,176.289,23347.87,136.23,-12.24%,29.41%,9.079,14.29%,10.04
3,2026-04-17,185.332,24619.51,135.55,-13.57%,36.73%,9.079,15.18%,9.99
4,2026-04-16,179.289,43217.49,135.82,-12.66%,32.00%,9.079,27.27%,10.01
5,2026-04-15,166.851,28442.43,126.87,-10.67%,31.52%,9.079,18.54%,9.35
6,2026-04-14,164.909,10290.64,122.52,-10.34%,34.59%,9.079,7.03%,9.03
7,2026-04-13,157.608,6248.18,121.30,-9.06%,29.93%,9.079,4.33%,8.94
8,2026-04-10,160.758,9860.89,125.51,-9.59%,28.09%,9.079,6.66%,9.25
9,2026-04-09,161.581,9043.48,125.78,-9.73%,28.46%,9.079,6.12%,9.27
10,2026-04-08,163.691,20327.39,127.00,-10.08%,28.89%,9.079,13.71%,9.36
11,2026-04-07,155.856,5601.66,123.75,-8.70%,25.95%,9.079,3.94%,9.12
12,2026-04-03,155.365,8458.40,121.30,-8.58%,28.08%,9.079,5.97%,8.94
13,2026-04-02,156.482,6809.99,124.29,-8.77%,25.90%,9.079,4.80%,9.16
14,2026-04-01,158.333,12264.94,123.20,-9.10%,28.51%,9.079,8.61%,9.08
15,2026-03-31,152.485,14693.18,120.76,-8.03%,26.27%,9.079,10.50%,8.90
16,2026-03-30,155.919,11488.59,120.49,-8.65%,29.41%,9.079,8.08%,8.88
17,2026-03-27,159.102,9541.59,119.67,-9.20%,32.95%,9.079,6.62%,8.82
18,2026-03-26,157.920,9693.04,116.28,-8.98%,35.81%,9.079,6.71%,8.57
19,2026-03-25,159.718,15227.56,116.28,-9.29%,37.35%,9.079,10.50%,8.57
20,2026-03-24,156.788,14366.67,113.70,-8.76%,37.89%,9.079,10.44%,8.38
21,2026-03-23,149.103,12164.61,112.62,-7.34%,32.40%,9.079,8.98%,8.30
22,2026-03-20,150.357,11101.45,114.79,-7.56%,30.98%,9.079,8.11%,8.46
23,2026-03-19,149.986,12663.90,115.88,-7.49%,29.44%,9.079,9.14%,8.54
24,2026-03-18,159.892,9217.77,121.85,-9.27%,31.23%,9.079,6.45%,8.98
25,2026-03-17,156.470,14591.96,120.76,-8.66%,29.57%,9.079,10.11%,8.90
26,2026-03-16,160.589,14594.53,122.66,-9.37%,30.92%,9.079,9.98%,9.04
27,2026-03-13,166.193,10276.29,123.47,-10.29%,34.60%,9.079,6.77%,9.10
28,2026-03-12,169.819,7697.63,123.47,-10.87%,37.53%,9.079,4.99%,9.10
29,2026-03-11,173.119,11800.38,124.15,-11.38%,39.44%,9.079,7.49%,9.15
30,2026-03-10,174.818,25781.20,127.41,-11.63%,37.21%,9.079,16.51%,9.39
