序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,138.096,2024.47,94.81,-6.86%,45.65%,2.035,7.21%,10.78
2,2026-01-15,137.001,1003.23,93.49,-6.50%,46.54%,2.035,3.61%,10.63
3,2026-01-14,136.525,1721.45,93.14,-6.34%,46.58%,2.035,6.18%,10.59
4,2026-01-13,136.338,1589.84,92.70,-6.27%,47.07%,2.035,5.71%,10.54
5,2026-01-12,137.882,1387.97,93.32,-6.76%,47.76%,2.035,4.96%,10.61
6,2026-01-09,136.830,1472.64,93.32,-6.40%,46.63%,2.035,5.30%,10.61
7,2026-01-08,136.300,1031.76,93.14,-6.22%,46.34%,2.035,3.71%,10.59
8,2026-01-07,136.281,2653.33,93.23,-6.20%,46.18%,2.035,9.55%,10.60
9,2026-01-06,135.805,1748.28,93.49,-6.04%,45.26%,2.035,6.33%,10.63
10,2026-01-05,134.828,1303.75,92.26,-5.71%,46.14%,2.035,4.77%,10.49
11,2025-12-31,133.066,770.77,91.21,-5.10%,45.90%,2.035,2.85%,10.37
12,2025-12-30,133.486,1059.08,92.61,-5.23%,44.13%,2.035,3.91%,10.53
13,2025-12-29,132.766,1054.16,91.82,-4.98%,44.59%,2.035,3.90%,10.44
14,2025-12-26,133.223,825.64,91.21,-5.12%,46.07%,2.035,3.04%,10.37
15,2025-12-25,133.498,871.73,91.73,-5.20%,45.53%,2.035,3.22%,10.43
16,2025-12-24,132.688,773.15,91.12,-4.93%,45.62%,2.035,2.87%,10.36
17,2025-12-23,131.855,1153.08,89.89,-4.64%,46.69%,2.035,4.29%,10.22
18,2025-12-22,132.501,918.20,90.50,-4.85%,46.41%,2.035,3.40%,10.29
19,2025-12-19,132.084,1195.71,90.41,-4.70%,46.09%,2.035,4.46%,10.28
20,2025-12-18,131.144,1269.38,88.65,-4.38%,47.93%,2.035,4.76%,10.08
21,2025-12-17,130.366,1566.04,87.51,-4.11%,48.97%,2.035,5.92%,9.95
22,2025-12-16,129.571,960.91,88.13,-3.83%,47.03%,2.035,3.64%,10.02
23,2025-12-15,130.550,1089.83,89.80,-4.16%,45.38%,2.035,4.11%,10.21
24,2025-12-12,130.942,957.90,90.15,-4.28%,45.25%,2.035,3.59%,10.25
25,2025-12-11,131.124,721.74,90.85,-4.33%,44.33%,2.035,2.70%,10.33
26,2025-12-10,132.075,563.52,92.88,-4.64%,42.21%,2.035,2.10%,10.56
27,2025-12-09,132.028,1475.35,92.61,-4.62%,42.56%,2.035,5.49%,10.53
28,2025-12-08,132.444,1186.90,93.84,-4.75%,41.13%,2.035,4.41%,10.67
29,2025-12-05,131.816,1092.94,93.23,-4.53%,41.39%,2.035,4.09%,10.60
30,2025-12-04,130.924,1235.11,92.26,-4.23%,41.91%,2.035,4.64%,10.49
