序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,111.792,4057.84,45.53,-2.84%,145.53%,34.950,1.04%,17.83
2,2026-05-20,111.735,10527.50,46.30,-2.78%,141.34%,34.950,2.70%,18.13
3,2026-05-19,111.970,5940.11,47.11,-2.97%,137.66%,34.950,1.52%,18.45
4,2026-05-18,112.049,7221.17,47.09,-3.03%,137.95%,34.950,1.84%,18.44
5,2026-05-15,112.426,9368.26,48.75,-3.31%,130.62%,34.950,2.38%,19.09
6,2026-05-14,112.765,5708.11,48.90,-3.58%,130.59%,34.950,1.45%,19.15
7,2026-05-13,113.514,2420.31,49.90,-4.17%,127.49%,34.950,0.61%,19.54
8,2026-05-12,114.073,3962.75,50.33,-4.60%,126.64%,34.950,0.99%,19.71
9,2026-05-11,114.740,4018.51,50.56,-5.11%,126.93%,34.950,1.00%,19.80
10,2026-05-08,114.745,4358.78,50.56,-5.08%,126.94%,34.950,1.09%,19.80
11,2026-05-07,115.279,5119.43,50.69,-5.47%,127.42%,34.950,1.27%,19.85
12,2026-05-06,114.923,4002.97,50.84,-5.19%,126.04%,34.950,1.00%,19.91
13,2026-04-30,114.603,4252.01,50.79,-4.87%,125.63%,34.950,1.06%,19.89
14,2026-04-29,114.513,4588.71,50.95,-4.79%,124.78%,34.950,1.15%,19.95
15,2026-04-28,114.830,4843.01,51.10,-5.02%,124.72%,34.951,1.20%,20.01
16,2026-04-27,115.326,4049.32,51.63,-5.38%,123.35%,34.951,1.01%,20.22
17,2026-04-24,114.839,3099.36,51.66,-4.98%,122.30%,34.951,0.77%,20.23
18,2026-04-23,115.442,5092.05,52.22,-5.41%,121.06%,34.951,1.26%,20.45
19,2026-04-22,116.163,4919.91,52.22,-5.92%,122.44%,34.951,1.21%,20.45
20,2026-04-21,116.500,2699.37,52.76,-6.15%,120.82%,34.951,0.66%,20.66
21,2026-04-20,116.399,4127.77,52.86,-6.06%,120.20%,34.951,1.01%,20.70
22,2026-04-17,116.725,4612.18,52.94,-6.25%,120.50%,34.951,1.13%,20.73
23,2026-04-16,116.613,4352.01,53.47,-6.16%,118.08%,34.951,1.07%,20.94
24,2026-04-15,115.847,4702.65,53.45,-5.60%,116.75%,34.951,1.16%,20.93
25,2026-04-14,115.884,5014.94,54.16,-5.61%,113.96%,34.951,1.24%,21.21
26,2026-04-13,115.297,5023.52,54.55,-5.18%,111.38%,34.951,1.24%,21.36
27,2026-04-10,115.831,9886.91,54.32,-5.52%,113.26%,34.951,2.44%,21.27
28,2026-04-09,116.244,8412.99,52.86,-5.80%,119.91%,34.951,2.07%,20.70
29,2026-04-08,117.087,13138.18,53.65,-6.37%,118.24%,34.951,3.23%,21.01
30,2026-04-07,115.011,4668.87,52.89,-4.90%,117.47%,34.951,1.16%,20.71
