序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-05,140.000,0.00,139.83,-9.00%,0.12%,0.017,0.00%,73.94
2,2026-03-04,140.000,0.00,141.96,-9.00%,-1.38%,0.034,0.00%,75.07
3,2026-03-03,140.000,0.00,134.17,-9.00%,4.34%,0.304,0.00%,70.95
4,2026-03-02,140.000,188900.28,142.08,-9.00%,-1.46%,0.509,2693.73%,75.13
5,2026-02-27,127.800,26410.74,129.16,-5.51%,-1.05%,2.086,98.90%,68.30
6,2026-02-26,128.080,24350.95,128.97,-5.58%,-0.69%,2.751,68.98%,68.20
7,2026-02-25,128.500,24524.74,129.09,-5.70%,-0.45%,3.178,60.43%,68.26
8,2026-02-24,126.460,20114.09,127.27,-5.08%,-0.64%,3.771,42.11%,67.30
9,2026-02-13,125.800,46645.30,127.55,-4.82%,-1.37%,4.045,90.04%,67.45
10,2026-02-12,125.155,18442.62,125.93,-4.62%,-0.61%,4.412,33.15%,66.59
11,2026-02-11,128.647,23487.94,128.67,-5.66%,-0.02%,4.641,38.91%,68.04
12,2026-02-10,130.750,20463.19,131.20,-6.27%,-0.35%,4.786,32.50%,69.38
13,2026-02-09,133.210,28649.87,133.40,-6.96%,-0.14%,4.897,43.77%,70.54
14,2026-02-06,131.700,26680.26,129.56,-6.51%,1.65%,4.910,40.65%,68.51
15,2026-02-05,133.562,34203.04,130.96,-7.03%,1.99%,4.910,51.47%,69.25
16,2026-02-04,134.780,29506.35,131.34,-7.36%,2.62%,4.910,44.08%,69.45
17,2026-02-03,136.103,50247.85,131.28,-7.71%,3.68%,4.910,75.34%,69.42
18,2026-02-02,133.318,53085.13,127.35,-6.94%,4.69%,4.910,80.01%,67.34
19,2026-01-30,133.000,47207.58,128.97,-6.83%,3.12%,4.911,71.47%,68.20
20,2026-01-29,133.790,56219.90,130.24,-7.04%,2.73%,4.911,84.90%,68.87
21,2026-01-28,132.680,30136.42,131.22,-6.73%,1.11%,4.911,45.96%,69.39
22,2026-01-27,134.900,69684.78,134.64,-7.33%,0.19%,4.913,104.77%,71.20
23,2026-01-26,135.894,67826.90,132.26,-7.59%,2.75%,4.917,99.94%,69.94
24,2026-01-23,146.621,160733.05,145.01,-10.29%,1.11%,4.920,221.05%,76.68
25,2026-01-22,141.746,155434.39,136.80,-9.08%,3.62%,4.928,221.52%,72.34
26,2026-01-21,136.576,84483.52,131.83,-7.73%,3.60%,4.929,123.85%,69.71
27,2026-01-20,136.560,142578.52,133.55,-7.72%,2.26%,4.932,204.58%,70.62
28,2026-01-19,165.100,187545.40,142.30,-14.32%,16.02%,4.936,234.88%,75.25
29,2026-01-16,152.221,126952.25,143.44,-11.52%,6.12%,4.936,154.32%,75.85
30,2026-01-15,167.942,90179.70,144.55,-14.84%,16.18%,4.936,105.97%,76.44
