序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,133.359,4124.10,122.16,-7.93%,9.17%,6.559,4.71%,6.23
2,2026-03-19,133.380,4391.32,121.77,-7.93%,9.54%,6.559,5.02%,6.21
3,2026-03-18,135.345,3072.13,125.88,-8.76%,7.52%,6.559,3.47%,6.42
4,2026-03-17,134.800,4928.15,125.10,-8.51%,7.76%,6.559,5.56%,6.38
5,2026-03-16,135.870,4270.41,126.28,-8.95%,7.60%,6.559,4.81%,6.44
6,2026-03-13,134.778,3194.97,126.08,-8.45%,6.90%,6.559,3.60%,6.43
7,2026-03-12,135.500,3972.78,125.69,-8.74%,7.81%,6.559,4.46%,6.41
8,2026-03-11,136.500,4083.55,127.06,-9.14%,7.43%,6.559,4.56%,6.48
9,2026-03-10,136.999,10401.32,128.43,-9.33%,6.67%,6.559,11.63%,6.55
10,2026-03-09,134.950,6400.88,126.08,-8.47%,7.04%,6.559,7.34%,6.43
11,2026-03-06,132.000,5568.63,127.06,-7.17%,3.89%,6.559,6.42%,6.48
12,2026-03-05,131.705,3544.80,121.37,-7.03%,8.51%,6.559,4.09%,6.19
13,2026-03-04,131.800,3893.61,119.61,-7.06%,10.19%,6.559,4.51%,6.10
14,2026-03-03,131.200,3885.54,120.98,-6.79%,8.45%,6.559,4.51%,6.17
15,2026-03-02,131.036,4268.67,124.71,-6.70%,5.08%,6.559,4.97%,6.36
16,2026-02-27,130.970,6123.01,128.82,-6.64%,1.67%,6.559,7.15%,6.57
17,2026-02-26,130.588,3949.33,128.43,-6.47%,1.68%,6.559,4.61%,6.55
18,2026-02-25,130.980,7401.23,129.22,-6.63%,1.37%,6.559,8.64%,6.59
19,2026-02-24,130.158,6546.35,128.82,-6.26%,1.04%,6.559,7.67%,6.57
20,2026-02-13,129.444,7968.57,128.04,-5.84%,1.10%,6.560,9.36%,6.53
21,2026-02-12,130.790,3845.87,130.20,-6.41%,0.46%,6.660,4.39%,6.64
22,2026-02-11,132.600,3475.08,132.35,-7.16%,0.19%,6.738,3.87%,6.75
23,2026-02-10,133.800,7343.23,134.31,-7.64%,-0.38%,7.005,7.80%,6.85
24,2026-02-09,134.900,12253.09,135.29,-8.08%,-0.29%,7.942,11.42%,6.90
25,2026-02-06,135.400,12016.07,135.49,-8.24%,-0.07%,8.046,10.97%,6.91
26,2026-02-05,134.200,6257.02,130.78,-7.75%,2.61%,8.121,5.75%,6.67
27,2026-02-04,135.180,8511.45,131.57,-8.13%,2.74%,8.121,7.74%,6.71
28,2026-02-03,136.330,5221.81,127.26,-8.57%,7.13%,8.121,4.74%,6.49
29,2026-02-02,135.000,6336.08,126.08,-8.03%,7.08%,8.121,5.79%,6.43
30,2026-01-30,136.799,4717.15,127.84,-8.70%,7.01%,8.121,4.26%,6.52
