序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,132.292,7006.00,76.27,-6.77%,73.44%,14.766,3.59%,20.80
2,2026-04-20,132.204,18546.43,78.00,-6.73%,69.50%,14.766,9.45%,21.27
3,2026-04-17,135.440,5903.23,85.44,-7.72%,58.52%,14.766,2.96%,23.30
4,2026-04-16,135.265,7478.08,85.04,-7.65%,59.06%,14.766,3.73%,23.19
5,2026-04-15,135.360,6833.24,90.10,-7.67%,50.23%,14.766,3.40%,24.57
6,2026-04-14,136.132,5684.19,90.43,-7.90%,50.54%,14.766,2.85%,24.66
7,2026-04-13,135.576,4894.98,90.03,-7.72%,50.60%,14.767,2.44%,24.55
8,2026-04-10,136.080,4858.90,94.24,-7.85%,44.39%,14.767,2.39%,25.70
9,2026-04-09,136.948,6010.26,93.62,-8.10%,46.28%,14.767,2.94%,25.53
10,2026-04-08,139.052,15838.54,94.61,-8.71%,46.97%,14.767,7.76%,25.80
11,2026-04-07,133.437,5060.38,90.72,-7.01%,47.08%,14.767,2.57%,24.74
12,2026-04-03,132.068,7443.41,90.87,-6.55%,45.34%,14.767,3.80%,24.78
13,2026-04-02,132.513,8134.69,91.75,-6.69%,44.43%,14.767,4.15%,25.02
14,2026-04-01,134.269,15214.90,92.30,-7.22%,45.47%,14.767,7.76%,25.17
15,2026-03-31,130.399,12484.45,92.01,-6.01%,41.73%,14.767,6.44%,25.09
16,2026-03-30,132.357,7506.73,94.79,-6.61%,39.63%,14.767,3.82%,25.85
17,2026-03-27,134.892,5782.21,96.41,-7.36%,39.92%,14.767,2.90%,26.29
18,2026-03-26,134.815,6339.13,96.08,-7.33%,40.32%,14.767,3.17%,26.20
19,2026-03-25,136.884,15459.33,97.25,-7.94%,40.76%,14.767,7.68%,26.52
20,2026-03-24,134.445,11784.40,95.53,-7.20%,40.74%,14.767,6.01%,26.05
21,2026-03-23,130.793,15480.08,93.80,-6.07%,39.43%,14.767,8.01%,25.58
22,2026-03-20,132.174,10059.13,95.93,-6.48%,37.78%,14.767,5.11%,26.16
23,2026-03-19,133.005,11701.34,95.60,-6.73%,39.13%,14.767,5.92%,26.07
24,2026-03-18,137.344,7976.27,98.46,-8.01%,39.49%,14.767,3.97%,26.85
25,2026-03-17,135.912,8721.33,100.11,-7.58%,35.76%,14.767,4.30%,27.30
26,2026-03-16,138.230,12612.08,103.04,-8.25%,34.15%,14.767,6.19%,28.10
27,2026-03-13,140.141,8560.48,105.72,-8.76%,32.56%,14.767,4.12%,28.83
28,2026-03-12,139.677,9680.86,100.81,-8.62%,38.56%,14.767,4.67%,27.49
29,2026-03-11,143.471,5660.45,101.83,-9.66%,40.89%,14.767,2.69%,27.77
30,2026-03-10,143.153,5844.19,103.63,-9.56%,38.14%,14.767,2.78%,28.26
