序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,127.523,1445.66,65.93,-4.95%,93.43%,5.825,1.94%,13.08
2,2026-04-20,127.790,1974.20,66.73,-5.11%,91.49%,5.825,2.65%,13.24
3,2026-04-17,127.210,1679.15,66.13,-4.69%,92.37%,5.825,2.27%,13.12
4,2026-04-16,126.878,2726.36,66.89,-4.46%,89.70%,5.825,3.69%,13.27
5,2026-04-15,126.309,1130.01,65.17,-4.07%,93.81%,5.825,1.53%,12.93
6,2026-04-14,126.826,1492.85,66.73,-4.40%,90.05%,5.825,2.03%,13.24
7,2026-04-13,126.281,1661.39,66.84,-4.03%,88.95%,5.825,2.26%,13.26
8,2026-04-10,126.862,1904.86,67.84,-4.39%,86.99%,5.825,2.57%,13.46
9,2026-04-09,126.820,2338.97,66.63,-4.35%,90.33%,5.825,3.16%,13.22
10,2026-04-08,127.018,2526.89,68.10,-4.47%,86.53%,5.825,3.42%,13.51
11,2026-04-07,125.728,1780.65,66.99,-3.61%,87.69%,5.825,2.43%,13.29
12,2026-04-03,124.679,1438.22,65.73,-2.88%,89.70%,5.825,1.98%,13.04
13,2026-04-02,124.616,2421.39,68.25,-2.83%,82.60%,5.825,3.34%,13.54
14,2026-04-01,125.593,3072.56,68.95,-3.47%,82.15%,5.825,4.23%,13.68
15,2026-03-31,123.424,2302.58,67.44,-2.02%,83.01%,5.825,3.19%,13.38
16,2026-03-30,123.844,3216.37,68.30,-2.30%,81.33%,5.825,4.46%,13.55
17,2026-03-27,124.435,3717.60,67.44,-2.68%,84.51%,5.825,5.14%,13.38
18,2026-03-26,124.308,1545.34,66.53,-2.59%,86.84%,5.825,2.13%,13.20
19,2026-03-25,125.136,3244.61,67.44,-3.12%,85.55%,5.825,4.45%,13.38
20,2026-03-24,124.362,2812.04,65.52,-2.61%,89.80%,5.825,3.91%,13.00
21,2026-03-23,122.279,3936.28,62.10,-1.22%,96.92%,5.825,5.55%,12.32
22,2026-03-20,122.413,2140.67,67.79,-1.30%,80.57%,5.825,2.98%,13.45
23,2026-03-19,123.994,1916.77,70.26,-2.34%,76.47%,5.825,2.65%,13.94
24,2026-03-18,125.825,3051.82,72.08,-3.51%,74.57%,5.825,4.20%,14.30
25,2026-03-17,124.207,2168.83,71.42,-2.47%,73.91%,5.825,2.97%,14.17
26,2026-03-16,126.405,2439.16,72.48,-3.86%,74.40%,5.825,3.33%,14.38
27,2026-03-13,126.164,1957.94,71.72,-3.69%,75.90%,5.825,2.65%,14.23
28,2026-03-12,126.665,2018.88,71.98,-3.99%,75.98%,5.825,2.72%,14.28
29,2026-03-11,128.386,1589.94,73.03,-5.03%,75.79%,5.825,2.12%,14.49
30,2026-03-10,128.855,2129.85,74.24,-5.30%,73.56%,5.825,2.85%,14.73
