序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,123.350,2465.60,66.19,-3.03%,86.35%,7.011,2.85%,6.99
2,2026-01-15,122.811,3745.23,66.38,-2.87%,85.00%,7.011,4.37%,7.01
3,2026-01-14,123.219,3613.84,66.95,-2.98%,84.04%,7.011,4.20%,7.07
4,2026-01-13,122.526,2626.64,67.24,-2.78%,82.24%,7.011,3.04%,7.10
5,2026-01-12,123.626,3189.45,67.80,-3.09%,82.33%,7.011,3.68%,7.16
6,2026-01-09,123.215,2828.84,67.90,-2.97%,81.47%,7.011,3.28%,7.17
7,2026-01-08,122.666,2699.01,67.14,-2.81%,82.70%,7.011,3.13%,7.09
8,2026-01-07,122.570,2717.12,66.48,-2.78%,84.38%,7.011,3.16%,7.02
9,2026-01-06,122.986,3380.84,67.24,-2.89%,82.92%,7.011,3.93%,7.10
10,2026-01-05,121.056,2101.06,66.86,-2.34%,81.07%,7.011,2.48%,7.06
11,2025-12-31,120.108,2837.06,65.91,-2.06%,82.23%,7.011,3.37%,6.96
12,2025-12-30,120.254,1194.27,66.00,-2.10%,82.19%,7.011,1.42%,6.97
13,2025-12-29,119.733,1672.14,66.95,-1.94%,78.84%,7.011,1.99%,7.07
14,2025-12-26,120.326,1684.30,66.76,-2.11%,80.23%,7.011,1.99%,7.05
15,2025-12-25,120.877,2991.12,67.33,-2.26%,79.53%,7.011,3.53%,7.11
16,2025-12-24,120.495,1377.31,66.57,-2.15%,81.00%,7.011,1.63%,7.03
17,2025-12-23,120.006,1850.98,66.57,-2.01%,80.27%,7.011,2.20%,7.03
18,2025-12-22,120.302,1644.06,67.14,-2.09%,79.18%,7.011,1.95%,7.09
19,2025-12-19,120.467,1510.23,67.71,-2.13%,77.92%,7.011,1.79%,7.15
20,2025-12-18,119.760,1198.11,66.00,-1.93%,81.44%,7.011,1.43%,6.97
21,2025-12-17,118.767,1288.99,65.34,-1.64%,81.77%,7.011,1.55%,6.90
22,2025-12-16,119.035,4845.19,65.25,-1.72%,82.44%,7.011,5.81%,6.89
23,2025-12-15,120.098,2639.19,66.48,-2.02%,80.66%,7.011,3.15%,7.02
24,2025-12-12,119.149,1629.55,65.25,-1.74%,82.61%,7.011,1.94%,6.89
25,2025-12-11,119.617,2383.67,65.81,-1.88%,81.75%,7.011,2.84%,6.95
26,2025-12-10,119.756,2520.91,67.61,-1.91%,77.12%,7.011,3.00%,7.14
27,2025-12-09,119.950,2743.06,68.09,-1.97%,76.17%,7.011,3.27%,7.19
28,2025-12-08,119.802,3029.15,68.47,-1.92%,74.98%,7.011,3.60%,7.23
29,2025-12-05,120.041,1877.02,68.66,-1.99%,74.85%,7.011,2.24%,7.25
30,2025-12-04,119.330,2373.16,68.18,-1.78%,75.02%,7.011,2.84%,7.20
