序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,168.958,42418.93,146.29,-16.86%,15.50%,29.994,8.42%,15.17
2,2026-04-20,171.000,40459.07,147.54,-17.29%,15.90%,29.994,7.68%,15.30
3,2026-04-17,172.000,62949.55,145.71,-17.45%,18.04%,29.994,12.25%,15.11
4,2026-04-16,177.359,111206.98,154.00,-18.56%,15.17%,29.994,21.13%,15.97
5,2026-04-15,165.896,117138.38,148.02,-16.06%,12.07%,29.994,23.69%,15.35
6,2026-04-14,161.300,43088.97,150.92,-14.98%,6.88%,29.994,9.04%,15.65
7,2026-04-13,155.800,53848.64,147.45,-13.64%,5.67%,29.994,11.39%,15.29
8,2026-04-10,159.501,54166.36,153.33,-14.49%,4.03%,29.994,11.26%,15.90
9,2026-04-09,158.350,167981.23,150.43,-14.20%,5.26%,29.994,34.87%,15.60
10,2026-04-08,151.077,63256.11,143.01,-12.37%,5.64%,29.994,14.01%,14.83
11,2026-04-07,151.000,57895.43,136.55,-12.34%,10.58%,29.994,12.86%,14.16
12,2026-04-03,145.500,18012.14,124.11,-10.83%,17.24%,29.994,4.14%,12.87
13,2026-04-02,143.349,15841.41,122.76,-10.23%,16.77%,29.994,3.68%,12.73
14,2026-04-01,144.619,19909.72,122.28,-10.57%,18.27%,29.994,4.60%,12.68
15,2026-03-31,140.777,9628.59,117.55,-9.49%,19.76%,29.994,2.27%,12.19
16,2026-03-30,141.899,17897.14,119.09,-9.79%,19.15%,29.994,4.19%,12.35
17,2026-03-27,143.580,16568.50,119.87,-10.22%,19.78%,29.994,3.83%,12.43
18,2026-03-26,144.218,25806.91,121.41,-10.39%,18.79%,29.994,5.95%,12.59
19,2026-03-25,145.651,35420.95,123.43,-10.76%,18.00%,29.994,8.15%,12.80
20,2026-03-24,141.500,24587.13,117.07,-9.61%,20.87%,29.994,5.85%,12.14
21,2026-03-23,138.660,30155.01,114.18,-8.80%,21.44%,29.994,7.29%,11.84
22,2026-03-20,135.875,18508.65,103.76,-7.96%,30.95%,29.994,4.49%,10.76
23,2026-03-19,138.000,31786.97,101.74,-8.57%,35.65%,29.994,7.76%,10.55
24,2026-03-18,142.700,18426.69,109.93,-9.88%,29.81%,29.994,4.35%,11.40
25,2026-03-17,140.611,45542.86,111.57,-9.29%,26.03%,29.994,10.60%,11.57
26,2026-03-16,149.501,41650.48,116.78,-11.66%,28.02%,29.994,9.46%,12.11
27,2026-03-13,150.470,74090.51,123.43,-11.86%,21.90%,29.994,16.26%,12.80
28,2026-03-12,147.996,40339.81,120.35,-11.22%,22.97%,29.994,9.02%,12.48
29,2026-03-11,149.000,74530.36,123.72,-11.46%,20.43%,29.994,16.75%,12.83
30,2026-03-10,144.999,23319.12,114.75,-10.41%,26.36%,29.994,5.41%,11.90
