序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,215.526,6380.31,206.76,-73.24%,4.24%,6.685,4.41%,10.09
2,2026-03-19,216.925,7469.26,205.53,-73.44%,5.54%,6.685,5.15%,10.03
3,2026-03-18,217.780,4247.09,205.12,-73.43%,6.17%,6.685,2.93%,10.01
4,2026-03-17,216.975,7048.61,205.94,-72.86%,5.36%,6.685,4.83%,10.05
5,2026-03-16,221.076,5511.18,207.58,-73.94%,6.50%,6.685,3.76%,10.13
6,2026-03-13,219.190,3885.63,205.74,-72.44%,6.54%,6.685,2.63%,10.04
7,2026-03-12,220.616,4355.23,204.92,-72.62%,7.66%,6.685,2.93%,10.00
8,2026-03-11,223.058,4006.47,205.53,-73.12%,8.53%,6.685,2.71%,10.03
9,2026-03-10,220.010,5723.59,203.28,-71.85%,8.23%,6.685,3.88%,9.92
10,2026-03-09,221.009,12106.33,204.51,-71.90%,8.07%,6.685,8.28%,9.98
11,2026-03-06,220.500,5588.55,203.69,-70.90%,8.25%,6.685,3.80%,9.94
12,2026-03-05,220.789,5535.62,202.46,-70.71%,9.05%,6.685,3.73%,9.88
13,2026-03-04,221.592,10266.11,201.64,-70.70%,9.90%,6.685,6.91%,9.84
14,2026-03-03,221.973,5650.56,203.48,-70.54%,9.09%,6.685,3.79%,9.93
15,2026-03-02,223.891,7863.18,205.33,-70.87%,9.04%,6.685,5.24%,10.02
16,2026-02-27,224.987,3469.84,204.51,-70.40%,10.01%,6.685,2.32%,9.98
17,2026-02-26,223.292,2688.38,203.69,-69.62%,9.62%,6.685,1.80%,9.94
18,2026-02-25,224.174,5645.53,200.62,-69.63%,11.74%,6.685,3.76%,9.79
19,2026-02-24,221.586,3323.22,198.98,-68.59%,11.36%,6.685,2.25%,9.71
20,2026-02-13,217.970,3388.49,196.11,-64.80%,11.15%,6.685,2.31%,9.57
21,2026-02-12,217.378,3448.56,196.52,-64.39%,10.62%,6.685,2.37%,9.59
22,2026-02-11,220.533,2637.78,198.77,-65.10%,10.95%,6.685,1.79%,9.70
23,2026-02-10,220.037,5377.22,198.98,-64.73%,10.59%,6.685,3.65%,9.71
24,2026-02-09,222.011,4976.34,200.21,-65.08%,10.89%,6.685,3.37%,9.77
25,2026-02-06,221.326,6263.42,199.80,-64.19%,10.78%,6.685,4.23%,9.75
26,2026-02-05,218.859,5058.17,201.03,-63.26%,8.87%,6.685,3.47%,9.81
27,2026-02-04,218.876,17250.41,202.25,-63.05%,8.22%,6.685,11.88%,9.87
28,2026-02-03,211.549,8702.53,196.72,-60.63%,7.54%,6.685,6.14%,9.60
29,2026-02-02,211.956,10860.01,196.11,-60.54%,8.08%,6.685,7.62%,9.57
30,2026-01-30,215.029,8234.81,197.54,-60.85%,8.85%,6.685,5.66%,9.64
